File Name	File Extension	File Size	MD5	SHA-256	Path
wininit.exe_424_wshtcpip.dll_3ee5f630_7fefc960000	exe	13.31 KBs	a7d9e21473f7e3acd0745e237ef05f55	7c6dc55060700a6023f5e06a0748545f332371454324a4b471a0ae56982933af	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\wininit.exe_424_wshtcpip.dll_3ee5f630_7fefc960000
winlogon.exe_2808_ADVAPI32.dll_3fccbb30_7fefe390000	exe	877.06 KBs	378d0b20588319ebc5ad5d232695e5eb	33993af8ca3d525c396eba2a4baccf564a588a40f302453a4cc081aa6e8a2cdf	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_ADVAPI32.dll_3fccbb30_7fefe390000
winlogon.exe_2808_CRYPTBASE.dll_3fccbb30_7fefd810000	exe	44.03 KBs	727d597b27237e225cc107db9751a909	8b51e307eeedb84db089783e6673795b2a42cfa717cd44e6540d922917a41ff	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_CRYPTBASE.dll_3fccbb30_7fefd810000
winlogon.exe_2808_CRYPTSP.dll_3fccbb30_7fefd1e0000	exe	79.87 KBs	6e1c9c8f2e65910a8dccf142a265d396	41129fc6f9d635df3345b91d67a06a7288cd8943abedb72eded75165ac92d8d9	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_CRYPTSP.dll_3fccbb30_7fefd1e0000
winlogon.exe_2808_GDI32.dll_3fccbb30_7fefe740000	exe	403.97 KBs	1f1483d79a9316d4b980dbd2bddfb619	259ca58c62b39e8af6024b584a40819bf5d6cf36ac79ba78e8e1c395b71387ef	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_GDI32.dll_3fccbb30_7fefe740000
winlogon.exe_2808_IMM32.DLL_3fccbb30_7fefe0e0000	exe	167.42 KBs	0a148d697da5ac88ab3f8472858ac111	66d799061af112bae236e17b1f4fcc2515cc3329d73feea0a3d2e080c766fb8d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_IMM32.DLL_3fccbb30_7fefe0e0000
winlogon.exe_2808_KERNELBASE.dll_3fccbb30_7fefdcb0000	exe	419.84 KBs	8cbd161de6e2802c09b877ed602f3619	9d4af7a64e87e96a6f60078af1cf2e05d10eb62ca92108526a1d4c1c15f6959c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_KERNELBASE.dll_3fccbb30_7fefdcb0000
winlogon.exe_2808_LPK.dll_3fccbb30_7fefe710000	exe	41.98 KBs	41a3677ecffeb79b9ed3c4e35215ad26	dc4453d005f734cb23630b56a7513932a99d3403fc337729bdfba00e73beea62	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_LPK.dll_3fccbb30_7fefe710000
winlogon.exe_2808_MPR.dll_3fccbb30_7fefdbd0000	exe	80.9 KBs	fb86cd3f134eff0710ea4c213626d4eb	b842eb998de083a8fca6eeaadd336d81966589192487d3cf999c68f3b369a462	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_MPR.dll_3fccbb30_7fefdbd0000
winlogon.exe_2808_MSCTF.dll_3fccbb30_7fefebc0000	exe	1.07 MBs	26a9b28813fdd2e70dfe26fb539ba0dc	47daadf23ad78459161f30cc045181c42690de9a2e6eec7c7794b437890f50fe	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_MSCTF.dll_3fccbb30_7fefebc0000
winlogon.exe_2808_RPCRT4.dll_3fccbb30_7fefdfb0000	exe	1.22 MBs	b5b3ac08bccc40ec4d19a66a437c0fd8	c2fad10f34c4dc57e592928ec71db484e9dd84cad14ceb4750ae216966141210	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_RPCRT4.dll_3fccbb30_7fefdfb0000
winlogon.exe_2808_RpcRtRemote.dll_3fccbb30_7fefd8c0000	exe	65.54 KBs	6d4e7b861d9ec523993a03bf5a09fc9e	3505f15a0a5571ca295e89fd80e8e14c3ef9476f7abdcaed1cc22a7e881f309f	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_RpcRtRemote.dll_3fccbb30_7fefd8c0000
winlogon.exe_2808_SspiCli.dll_3fccbb30_7fefd780000	exe	136.19 KBs	44380486eb4477600ddf2b4bf5dfa06d	20e581dd93a5897488cf83398b59ff4306820d7c11a4b8cb0cefca153429d73d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_SspiCli.dll_3fccbb30_7fefd780000
winlogon.exe_2808_USER32.dll_3fccbb30_77b90000	exe	1.01 MBs	e1ab3468987d3f41d374219b962c13fa	bd67db95c1a74c4fe06088920a04d495b11c1d14971262c8fcb80ec3df75b1d3	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_USER32.dll_3fccbb30_77b90000
winlogon.exe_2808_USP10.dll_3fccbb30_7fefe850000	exe	800.26 KBs	de429ea1f3ee268579d9857fe33f448b	4248e29bbf3cc3c8f702fc322dee928460d8b21f09930556227ab98aab19ea31	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_USP10.dll_3fccbb30_7fefe850000
winlogon.exe_2808_UXINIT.dll_3fccbb30_7fefa920000	exe	25.09 KBs	c3913223c5622fe07c0b8b2e54f2988e	a1dc950b692f8dc4690ca639e323cb385344cbcbf2242576b87630f2986afe5c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_UXINIT.dll_3fccbb30_7fefa920000
winlogon.exe_2808_UxTheme.dll_3fccbb30_7fefbe40000	exe	332.29 KBs	bae6cf26b29be6e47be68b766ebb7d7c	992851cd09afc69127bd1b026eefe666399a9ca484a92797d9be9ec6566c22b2	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_UxTheme.dll_3fccbb30_7fefbe40000
winlogon.exe_2808_WINSTA.dll_3fccbb30_7fefd8e0000	exe	235.01 KBs	d74331672fb320f36e8654be22b0edce	bf55a0b4eccc1e484950518649c881faa85b8171d5d6d78680016d194fefdc6c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_WINSTA.dll_3fccbb30_7fefd8e0000
winlogon.exe_2808_WindowsCodecs.dll_3fccbb30_7fefafe0000	exe	1.19 MBs	23770b6dad6d2c13a2c6b58c619eb808	c203991a70413ad32c2e7dc9dfd96754f494c1dfbc3e7cea54e8c7a4c21a316c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_WindowsCodecs.dll_3fccbb30_7fefafe0000
winlogon.exe_2808_apphelp.dll_3fccbb30_7fefd7b0000	exe	342.02 KBs	2dba1fbd69e61d18cce374484646ed0e	9ee259f56446105eb7e648101d996d5647a17fa087c86d155877100eff8aca94	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_apphelp.dll_3fccbb30_7fefd7b0000
winlogon.exe_2808_kernel32.dll_3fccbb30_77a70000	exe	1.16 MBs	7c3b4ae8fa826e6096d74010009ab0c9	9f41948c827d9e39663f2c895ae4e049c102ec867b270e2531870fc4a7dd10d1	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_kernel32.dll_3fccbb30_77a70000
winlogon.exe_2808_msvcrt.dll_3fccbb30_7fefe7b0000	exe	634.88 KBs	52cfac236ec4cdbeff8da5ce10ae4356	358425e7d67647913855645bfcdfd9b16c415b41d79267e8477c36ecbccb75fb	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_msvcrt.dll_3fccbb30_7fefe7b0000
winlogon.exe_2808_netutils.dll_3fccbb30_7fefdba0000	exe	29.18 KBs	460cff14b1bc1b95ca2378541c7f9a4a	bbd8c3669bde2ad7b61c62af695af442c2b7eee99a4924d7d7a1df1b284e8ee6	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_netutils.dll_3fccbb30_7fefdba0000
winlogon.exe_2808_ntdll.dll_3fccbb30_77c90000	exe	1.71 MBs	d47bc7b898f68d86cefa30536b0bd6d4	78791854c9bece0b3ebb76a0a7c2b80fbd0703f5f20ca9400a99c1fc4f4095e4	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_ntdll.dll_3fccbb30_77c90000
winlogon.exe_2808_ole32.dll_3fccbb30_7fefe9a0000	exe	2.09 MBs	9a9861a0259d6875ec134ad34806ffdd	a0d15a17a62f658793f4eaa667280b4f878f265db38deeb75328bd2568ee7591	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_ole32.dll_3fccbb30_7fefe9a0000
winlogon.exe_2808_profapi.dll_3fccbb30_7fefdab0000	exe	44.03 KBs	ca7cae0388c50b61a8b1c0844fc7467e	a2577441d8acd65d655ef322ca2131dbc50a827a05fa8e9324fa3b6351e4d624	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_profapi.dll_3fccbb30_7fefdab0000
winlogon.exe_2808_rsaenh.dll_3fccbb30_7fefcf10000	exe	271.36 KBs	330323fd722b64c96b5ff98c8dfdbffd	a43c173495ba11b4b6e19c047c7ada868b549d90dd3282be37bb0b6e7bea7c58	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_rsaenh.dll_3fccbb30_7fefcf10000
winlogon.exe_2808_sechost.dll_3fccbb30_7fefe720000	exe	113.66 KBs	bc4f32c4573fb5090a63dd7bb9064d0c	158ce87739b9d7228140ebd79725e5f7bdd42564c4b13e8c16cdaa48248c8fa8	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_sechost.dll_3fccbb30_7fefe720000
winlogon.exe_2808_slc.dll_3fccbb30_7fefd920000	exe	30.72 KBs	c2cf23d6966b8182e36166f053d621a5	98b6a1ce2bfd8e7f319b4cc50f4eda7ace4e8c3053eef2ee5cba1c666d0513d2	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_slc.dll_3fccbb30_7fefd920000
winlogon.exe_2808_winlogon.exe_3fccbb30_ff9c0000	exe	390.66 KBs	5d68a2648c76302f7443631454b360c6	489ea769b01fa64cbd6c49750243aea41b364c889d03758fc906366089712f5f	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_winlogon.exe_3fccbb30_ff9c0000
winlogon.exe_2808_wkscli.dll_3fccbb30_7fefdb50000	exe	71.68 KBs	211778db793d0f87144d1ac61b1ce719	dba068038279f2960bf30d59f38f4a87a927f6b1e8b6da3ffc1265d6ca30755d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_2808_wkscli.dll_3fccbb30_7fefdb50000
winlogon.exe_416_ADVAPI32.dll_3ee5f060_7fefe390000	exe	877.06 KBs	93255502fe1da8ae26c764bdf29d60cd	fe47c27361f2b22301c4b06b9d38cbc95c43222b35dc9de76b4aaa223de92e8d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_ADVAPI32.dll_3ee5f060_7fefe390000
winlogon.exe_416_CRYPTBASE.dll_3ee5f060_7fefd810000	exe	44.03 KBs	7781ee496d61f2905bafa26368f6bbde	5a713da3a49e268dca459cdb063519e5d1b892dd0f0963da91bc064a1b3d04ea	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_CRYPTBASE.dll_3ee5f060_7fefd810000
winlogon.exe_416_CRYPTSP.dll_3ee5f060_7fefd1e0000	exe	79.87 KBs	40cdacc4b31d576872e8e1023cf9d291	aee6c27338cb5a2ffd6ff1711fd21ee147eeb6306d5428310382b551292bef77	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_CRYPTSP.dll_3ee5f060_7fefd1e0000
winlogon.exe_416_GDI32.dll_3ee5f060_7fefe740000	exe	403.97 KBs	28da6d87f7ef36dbee686c5089225458	49e4b09160e4c719a9f849a340ba5a924095b3d4bb1b0967634c565c40ada666	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_GDI32.dll_3ee5f060_7fefe740000
winlogon.exe_416_IMM32.DLL_3ee5f060_7fefe0e0000	exe	167.42 KBs	4cae6278abe9e130386be60829df31ad	b37ac6877ce26585bcf023d38a48b26c24b21f15cb403f55e4b5ed71584d2287	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_IMM32.DLL_3ee5f060_7fefe0e0000
winlogon.exe_416_KERNELBASE.dll_3ee5f060_7fefdcb0000	exe	419.84 KBs	c0e0bce68cfc57978de517257817ef6b	918994b2faa6d5673caf02930f588a55277a3795c899a58534f1fc6af5af2d8b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_KERNELBASE.dll_3ee5f060_7fefdcb0000
winlogon.exe_416_LPK.dll_3ee5f060_7fefe710000	exe	41.98 KBs	09a2bbdd29f899c48c17696c48690c99	8b6299279962778cf3f59b18f63c5de8e1177709e9163322b35c3b13656ab705	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_LPK.dll_3ee5f060_7fefe710000
winlogon.exe_416_MPR.dll_3ee5f060_7fefdbd0000	exe	80.9 KBs	a3feb65b1703b8683d89a508ec89eaf4	85592dab27a4cb591a918a67331af2923776bc4e646de9e3f9772c87199734d5	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_MPR.dll_3ee5f060_7fefdbd0000
winlogon.exe_416_MSCTF.dll_3ee5f060_7fefebc0000	exe	1.07 MBs	e49095909b262f55e1afb4e23d334478	59ef915fdb39b291e6dc029a747536e2a00d87eebfb2efaeaac288a20fbb3894	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_MSCTF.dll_3ee5f060_7fefebc0000
winlogon.exe_416_RPCRT4.dll_3ee5f060_7fefdfb0000	exe	1.22 MBs	d7a3e530ec246ae8564c5a4022ef25a3	a55acbf739630fdff3bcf30a400353998ff0bc788f3b81d04b9188f23dc2a01	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_RPCRT4.dll_3ee5f060_7fefdfb0000
winlogon.exe_416_RpcRtRemote.dll_3ee5f060_7fefd8c0000	exe	65.54 KBs	dfc1a9db2e476576b219653e410e35e8	5a7025d84dd8d1e723810515c94da4c7feedae4fbbbf7f5db51bb2857fdca636	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_RpcRtRemote.dll_3ee5f060_7fefd8c0000
winlogon.exe_416_SspiCli.dll_3ee5f060_7fefd780000	exe	136.19 KBs	671a998a404321f5d52a992302dc00f3	14785f71f1d97245ba2de7b28922f0a030638cc56a810e33947bc194a2140688	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_SspiCli.dll_3ee5f060_7fefd780000
winlogon.exe_416_USER32.dll_3ee5f060_77b90000	exe	1.01 MBs	4727fe6ce7b38357b0b5db5cf721840b	dc3f05f025ef61140592b72a112dc4e12df5c41930a86b3cf9302473cac0ce07	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_USER32.dll_3ee5f060_77b90000
winlogon.exe_416_USP10.dll_3ee5f060_7fefe850000	exe	800.26 KBs	8cbfe15969c69dd175ac0f2f3b680133	8f36dd4dd511f496c385f90a710aa58ca8a59134fd123aba8916ad0dfd07769b	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_USP10.dll_3ee5f060_7fefe850000
winlogon.exe_416_UXINIT.dll_3ee5f060_7fefa920000	exe	25.09 KBs	1c13b8d143e336108f06b6ee55b0b2b9	31c00b1f24c0037e78f40939febd653722298dfa0fd23120e6e4250523f587dc	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_UXINIT.dll_3ee5f060_7fefa920000
winlogon.exe_416_UxTheme.dll_3ee5f060_7fefbe40000	exe	332.29 KBs	d5751bcb49baf9f0bd86c780749a915d	d71c00d322ac5ac709e9a9710684d8e1d94f94b32c45025c58aa78f78a8939b3	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_UxTheme.dll_3ee5f060_7fefbe40000
winlogon.exe_416_WINSTA.dll_3ee5f060_7fefd8e0000	exe	235.01 KBs	b4b0f3e259bf55e8c632a320b5d92cac	61e81638245a4630df1610e18a0a1277a01dddd90a14b0717ac2b1839a617920	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_WINSTA.dll_3ee5f060_7fefd8e0000
winlogon.exe_416_WindowsCodecs.dll_3ee5f060_7fefafe0000	exe	1.19 MBs	d3c5bd8d67b22057a389b0205899c639	c3fc57cb83ae258ec142e43f7a682a17272b22f03fd9a196a6f515433f89a55c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_WindowsCodecs.dll_3ee5f060_7fefafe0000
winlogon.exe_416_apphelp.dll_3ee5f060_7fefd7b0000	exe	342.02 KBs	c0f023a65e989d8b6ef8cfd0ce54d2ce	83c3b58db3b6cb30691e5d32e1d194db762cac97100fc56b2cfd622460713683	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_apphelp.dll_3ee5f060_7fefd7b0000
winlogon.exe_416_kernel32.dll_3ee5f060_77a70000	exe	1.16 MBs	7997e384e15decaf5f1ace65ee4c5566	462bf1e410c5df634c5499c947470acfe7f27684bdc6c02b553e6de94aa9a8f6	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_kernel32.dll_3ee5f060_77a70000
winlogon.exe_416_msvcrt.dll_3ee5f060_7fefe7b0000	exe	634.88 KBs	d6ec15d1c2d58bdb844129ed907da6df	d0db626758507bb26a7a1e349b1728200aea79462ed240d881fcd6e8eeeed2fa	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_msvcrt.dll_3ee5f060_7fefe7b0000
winlogon.exe_416_netjoin.dll_3ee5f060_7fefd2f0000	exe	188.93 KBs	4aa0fe49406fd4e69a1c09ee6beb2ea1	10458d28b857b95cbeefb66e753c20db74cfbb291389446bb7b37133ef299dfc	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_netjoin.dll_3ee5f060_7fefd2f0000
winlogon.exe_416_netutils.dll_3ee5f060_7fefdba0000	exe	29.18 KBs	ccdadec985c961b134e7696903363ee1	b6f5940dee4945cce43e90e023f0467fe208fb68808285b9ce85f3866130bf0c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_netutils.dll_3ee5f060_7fefdba0000
winlogon.exe_416_ntdll.dll_3ee5f060_77c90000	exe	1.71 MBs	5bc3973115027de7d5667812730b7325	8d8eb8133a5cc940782dedaf7948c7d0e471a8745d3b45dfd4dde8a0717970e7	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_ntdll.dll_3ee5f060_77c90000
winlogon.exe_416_ole32.dll_3ee5f060_7fefe9a0000	exe	2.09 MBs	b2428ef2c00562b5d66462206d6dc5f2	796d19b4e5354e45be739350df0406f06f499b806d0f7c189c62f5c137884011	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_ole32.dll_3ee5f060_7fefe9a0000
winlogon.exe_416_profapi.dll_3ee5f060_7fefdab0000	exe	44.03 KBs	ef75965152e7075a049833971a14fa66	93d895e2fd827f91aa78fc80339cafd643b4b4ef2d698f3f7454ee19913dc263	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_profapi.dll_3ee5f060_7fefdab0000
winlogon.exe_416_rsaenh.dll_3ee5f060_7fefcf10000	exe	271.36 KBs	141466b5992a5d00b3ffc0c39606d3ac	ee1aef0126788920cd94ca77875e0f2bd6aad776db28e10b0713c016f68f1e3e	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_rsaenh.dll_3ee5f060_7fefcf10000
winlogon.exe_416_sechost.dll_3ee5f060_7fefe720000	exe	113.66 KBs	04dae82b74c32973482737d9eaee56d5	a227e6f2f0511a5747f8b3de3ea9cbf9457d718148ca016881b13e0d4583172d	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_sechost.dll_3ee5f060_7fefe720000
winlogon.exe_416_slc.dll_3ee5f060_7fefd920000	exe	30.72 KBs	460a8569c4ef15b829cddca53fd78a11	9522fc7124ebd5e7e255a1b1b217023eec6029dde4deb3d915bf485afa9f1041	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_slc.dll_3ee5f060_7fefd920000
winlogon.exe_416_winlogon.exe_3ee5f060_ff9c0000	exe	390.66 KBs	d3f3b8980e52ce36037489b19994f0cb	ae6123a61e3d59c89277db9805c5581892c00d076ed2bb3f14a1b383347b62fc	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_winlogon.exe_3ee5f060_ff9c0000
winlogon.exe_416_wkscli.dll_3ee5f060_7fefdb50000	exe	71.68 KBs	c9538d4e296604655a993073f6d0b9f3	6032db354ac415efc2fce94bdf870d1cc61a37d87df2e6114990d42c96edec57	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\winlogon.exe_416_wkscli.dll_3ee5f060_7fefdb50000
wmpnetwk.exe_1856_KERNELBASE.dll_3eb70630_7fefdcb0000	exe	419.84 KBs	ef46784110931d99d77342f9c7722418	c709027e63481a10619465a8b10bd81deb32083dc42b4b09ddf41e03acd87244	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\wmpnetwk.exe_1856_KERNELBASE.dll_3eb70630_7fefdcb0000
wmpnetwk.exe_1856_SHELL32.dll_3eb70630_7fefef30000	exe	14.17 MBs	e6055b691b03a7aac4f4b50ec3cdf5d7	377fa6fe8f8cda1401642b58750dd8e071d06be275e1834077e1c09f938d7c34	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\wmpnetwk.exe_1856_SHELL32.dll_3eb70630_7fefef30000
wmpnetwk.exe_1856_comctl32.dll_3eb70630_7fefc160000	exe	2.03 MBs	9fc0c042c4edd98dd5f2e62d371fd90b	a92f67b520bf71d57b02a1a97324ad3ed999dac857bded8405669aaffa24120e	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\wmpnetwk.exe_1856_comctl32.dll_3eb70630_7fefc160000
wmpnetwk.exe_1856_kernel32.dll_3eb70630_77a70000	exe	1.16 MBs	6e4091ab8ac917871d99e3912732db4e	22e0d03b47b38847ee22807b32a83d0769b3b4821177535c0bd41b46a4c7fd73	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\wmpnetwk.exe_1856_kernel32.dll_3eb70630_77a70000
wmpnetwk.exe_1856_ole32.dll_3eb70630_7fefe9a0000	exe	2.09 MBs	d2cdf75b1f712edbd5ab05fd675190ae	3409a0a2975618de7af84439eaacb932ea5a0817999f1250b3787472eeeae9f8	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\wmpnetwk.exe_1856_ole32.dll_3eb70630_7fefe9a0000
wmpnetwk.exe_1856_wmpnetwk.exe_3eb70630_ff240000	exe	1.53 MBs	0cefb6081a0304cdf4a393a8fb48aeda	1959e755390a7f8fba7897f09956740a4dda794fa1f411e6b0874635f0c94400	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\dlldump\wmpnetwk.exe_1856_wmpnetwk.exe_3eb70630_ff240000
SearchFilterHo_1720_0xfffffa8000ecea60_0x9b0000.dmp	dmp	524.29 KBs	90fd3701496fbd2e496b21f1d2c07bd0	a504433fd11515fb61d64ff68955af157e6ddf88196b396b3b319a5beb44e0a	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\malfind\malfind_dump\SearchFilterHo_1720_0xfffffa8000ecea60_0x9b0000.dmp
explorer.exe_2504_0xfffffa8000f4c670_0x3eb0000.dmp	exe	4.1 KBs	5a71d8b5d03bc6a149eb78ddeb1d61ea	a4077636e3a9580b92b910de26fee0dd07bc7fe11b3871e69d95951ef25f40f3	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\malfind\malfind_dump\explorer.exe_2504_0xfffffa8000f4c670_0x3eb0000.dmp
explorer.exe_2504_0xfffffa8000f4c670_0x3ec0000.dmp	exe	65.54 KBs	121f8adc166480988253adff8f9d6bc6	b7c65d57aea423e92d3fc5e73840410de29e8feea3ae0fc940f0751b4577cfb6	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\malfind\malfind_dump\explorer.exe_2504_0xfffffa8000f4c670_0x3ec0000.dmp
explorer.exe_604_0xfffffa8002046960_0x2810000.dmp	exe	65.54 KBs	121f8adc166480988253adff8f9d6bc6	b7c65d57aea423e92d3fc5e73840410de29e8feea3ae0fc940f0751b4577cfb6	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\malfind\malfind_dump\explorer.exe_604_0xfffffa8002046960_0x2810000.dmp
explorer.exe_604_0xfffffa8002046960_0x3db0000.dmp	exe	4.1 KBs	854c099b8d109cac6488a939761cc292	9817502d74b38bb74236dd2c2b23bffe695e025543914bc93adcc5d099cc12e9	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\malfind\malfind_dump\explorer.exe_604_0xfffffa8002046960_0x3db0000.dmp
mspaint.exe_2424_0xfffffa80022bab30_0x2150000.dmp	exe	4.1 KBs	2c9a83ccf5e5eb401f374ed4ba9e3330	bb2b453a1614738a2ca9e5c265134247444dc297e7877f30f406742206981f5c	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\malfind\malfind_dump\mspaint.exe_2424_0xfffffa80022bab30_0x2150000.dmp
svchost.exe_472_0xfffffa8001e1bb30_0xb30000.dmp	exe	65.54 KBs	121f8adc166480988253adff8f9d6bc6	b7c65d57aea423e92d3fc5e73840410de29e8feea3ae0fc940f0751b4577cfb6	C:\xavier\xavier_framework\export\memory_analysis\2022_01_16_08_54_28\malfind\malfind_dump\svchost.exe_472_0xfffffa8001e1bb30_0xb30000.dmp
