#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: userhandles
# Plugin Description: Dump the USER handle tables
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" userhandles --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
**************************************************
SharedInfo: 0xfffff96000385720, SessionId: 0 Shared delta: 0
aheList: 0xfffff900c0400000, Table size: 0x2000, Entry size: 0x18

Object(V)                      Handle bType                 Flags    Thread  Process
0xfffff900c0623c20            0x301e2 TYPE_WINDOW             0       3392   3392
0xfffff900c0625b60            0x201e3 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c0624bf0            0x101e4 TYPE_WINDOW             0       3464   3464
0xfffff900c01b4980            0x301e5 TYPE_TIMER              0     -------- 3464
0xfffff900c0625020            0x101e6 TYPE_WINDOW             0       3384   3384
0xfffff900c0620be0            0x101e7 TYPE_HOOK               0       3180   3180
0xfffff900c0625470            0x101e8 TYPE_WINDOW             0       3492   3492
0xfffff900c0624660            0x601e9 TYPE_INPUTCONTEXT       0       3464   3464
0xfffff900c06256b0            0x101ea TYPE_WINDOW             0       3492   3492
0xfffff900c2521260           0x2001eb TYPE_INPUTCONTEXT       0       4236   4236
0xfffff900c0625800            0x101ec TYPE_WINDOW             0       3492   3492
0xfffff900c0621f00            0x101ed TYPE_INPUTCONTEXT       0       3180   3180
0xfffff900c0625ca0            0x101ee TYPE_WINDOW             0       3384   3384
0xfffff900c0624310            0x501ef TYPE_INPUTCONTEXT       0       2164   2164
0xfffff900c0625f40            0x101f0 TYPE_WINDOW             0       3384   3384
0xfffff900c0623160           0x3501f1 TYPE_INPUTCONTEXT       0       2208   2208
0xfffff900c0626090            0x101f2 TYPE_WINDOW             0       3384   3384
0xfffff900c0625190            0x201f3 TYPE_INPUTCONTEXT       0       3492   3492
0xfffff900c0626e40            0x101f4 TYPE_WINDOW             0       3384   3384
0xfffff900c2ddf260            0x401f5 TYPE_CURSOR             0     -------- 3180
0xfffff900c06270e0            0x101f6 TYPE_WINDOW             0       3384   3384
0xfffff900c0623d70            0xa01f7 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c0627320            0x101f8 TYPE_WINDOW             0       3384   3384
0xfffff900c06274e0            0x101fa TYPE_WINDOW             0       3384   3384
0xfffff900c0623980            0x401fb TYPE_INPUTCONTEXT       0       3392   3392
0xfffff900c0627630            0x101fc TYPE_WINDOW             0       3384   3384
0xfffff900c0621650            0xb01fd TYPE_INPUTCONTEXT       0       3392   3392
0xfffff900c0627820            0x101fe TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c0652dd0           0x1c01ff TYPE_MENU               0     -------- 2672
0xfffff900c0627a40            0x10200 TYPE_WINDOW             0       3384   3384
0xfffff900c0627bb0            0x20201 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c0627ce0            0x10202 TYPE_WINDOW             0       3384   3384
0xfffff900c0627890            0x10203 TYPE_INPUTCONTEXT       0       3596   3596
0xfffff900c0628b10            0x10204 TYPE_WINDOW             0       3384   3384
0xfffff900c0627900            0x10205 TYPE_INPUTCONTEXT       0       3604   3604
0xfffff900c2158880            0x10206 TYPE_WINDOW             64      440    440
0xfffff900c31445a0            0x10207 TYPE_CURSOR             0     -------- 3384
0xfffff900c2520b90            0x10208 TYPE_WINDOW             0       440    440
0xfffff900c1a06590            0x10209 TYPE_CURSOR             0     -------- 3384
0xfffff900c2520d90            0x1020a TYPE_WINDOW             0       440    440
0xfffff900c0627e30            0x1020b TYPE_MENU               0     -------- 3384
0xfffff900c0633a00            0x3020c TYPE_WINDOW             0       3180   3180
0xfffff900c0627ed0            0x1020d TYPE_MENU               0     -------- 3384
0xfffff900c0628fa0            0x1020e TYPE_WINDOW             0       3384   3384
0xfffff900c31405e0            0x1020f TYPE_CURSOR             0     -------- 3384
0xfffff900c06290d0            0x10210 TYPE_WINDOW             0       3384   3384
0xfffff900c060d630            0x90211 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c0629660            0x20212 TYPE_WINDOW             0       3384   3384
0xfffff900c1d05b70            0x80213 TYPE_CURSOR             0     -------- 3384
0xfffff900c0630610            0x30214 TYPE_WINDOW             0       3384   3384
0xfffff900c06307a0            0xc0215 TYPE_MENU               0     -------- 440
0xfffff900c06298b0            0x10216 TYPE_WINDOW             0       3384   3384
0xfffff900c062b820            0x60217 TYPE_CALLPROC           0     -------- 2164
0xfffff900c0629b50            0x10218 TYPE_WINDOW             0       3384   3384
0xfffff900c0628c70            0x10219 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c06185b0            0x2021a TYPE_WINDOW             0       3180   3180
0xfffff900c25210a0            0x1021b TYPE_INPUTCONTEXT       0       3756   3756
0xfffff900c060d920            0x3021c TYPE_WINDOW             0       2672   2672
0xfffff900c0629860            0x3021d TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c0629cf0            0x2021e TYPE_WINDOW             0       3180   3180
0xfffff900c0640270           0x55021f TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c062b110            0x40220 TYPE_WINDOW             0       2164   2164
0xfffff900c0629a20            0x10221 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c062b2a0            0x20222 TYPE_WINDOW             0       2164   2164
0xfffff900c01eb580            0x60223 TYPE_CURSOR             0     -------- 2672
0xfffff900c062b6c0            0x10224 TYPE_WINDOW             0       2164   2164
0xfffff900c062b960            0x10226 TYPE_WINDOW             0       2164   2164
0xfffff900c062bb90            0x10228 TYPE_WINDOW             0       2164   2164
0xfffff900c0630840            0xb0229 TYPE_MENU               0     -------- 440
0xfffff900c062be80            0x1022a TYPE_WINDOW             0       2164   2164
0xfffff900c0624360            0x5022b TYPE_INPUTCONTEXT       0       2164   2164
0xfffff900c062c1c0            0x1022c TYPE_WINDOW             0       2164   2164
0xfffff900c06314d0            0x7022d TYPE_CALLPROC           0     -------- 3384
0xfffff900c062c310            0x1022e TYPE_WINDOW             0       2164   2164
0xfffff900c1a1ee00           0x18022f TYPE_CURSOR             0     -------- 3180
0xfffff900c062c6c0            0x10230 TYPE_WINDOW             0       2164   2164
0xfffff900c062a9e0            0x40231 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c062c7f0            0x10232 TYPE_WINDOW             0       2164   2164
0xfffff900c1e4b380            0x70233 TYPE_CURSOR             0     -------- 2672
0xfffff900c062cba0            0x10234 TYPE_WINDOW             0       2164   2164
0xfffff900c062a900            0x40235 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c062ccd0            0x10236 TYPE_WINDOW             0       2164   2164
0xfffff900c062dd80           0x130237 TYPE_CALLPROC           0     -------- 2164
0xfffff900c062cfd0            0x10238 TYPE_WINDOW             0       2164   2164
0xfffff900c1a309f0            0xa0239 TYPE_CURSOR             0     -------- 2164
0xfffff900c062d1d0            0x1023a TYPE_WINDOW             0       2164   2164
0xfffff900c062a740            0x7023b TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c062d330            0x1023c TYPE_WINDOW             0       2164   2164
0xfffff900c1a3a9f0            0x3023d TYPE_CURSOR             0     -------- 2164
0xfffff900c062d480            0x1023e TYPE_WINDOW             0       2164   2164
0xfffff900c1a1a9f0            0x1023f TYPE_CURSOR             0     -------- 2164
0xfffff900c062d5e0            0x10240 TYPE_WINDOW             0       2164   2164
0xfffff900c21c1470            0x10241 TYPE_CURSOR             0     -------- 2164
0xfffff900c062d730            0x10242 TYPE_WINDOW             0       2164   2164
0xfffff900c1d11ad0            0x40243 TYPE_CURSOR             0     -------- 3384
0xfffff900c062d890            0x10244 TYPE_WINDOW             0       2164   2164
0xfffff900c1cbe620            0x10245 TYPE_CURSOR             0     -------- 2164
0xfffff900c062dab0            0x10246 TYPE_WINDOW             0       2164   2164
0xfffff900c1d78940           0x180247 TYPE_CURSOR             0     -------- 2672
0xfffff900c062dc20            0x10248 TYPE_WINDOW             0       2164   2164
0xfffff900c00bda00            0x10249 TYPE_TIMER              0     -------- 2164
0xfffff900c062ddd0            0x1024a TYPE_WINDOW             0       2164   2164
0xfffff900c1ce8af0            0x1024b TYPE_CURSOR             0     -------- 2164
0xfffff900c062e0c0            0x1024c TYPE_WINDOW             0       2164   2164
0xfffff900c0632220            0x3024d TYPE_MENU               0     -------- 3180
0xfffff900c062e250            0x1024e TYPE_WINDOW             0       2164   2164
0xfffff900c062e3f0            0x10250 TYPE_WINDOW             0       2164   2164
0xfffff900c0663040           0x6e0251 TYPE_HOOK               0       4332   4332
0xfffff900c062e6c0            0x10252 TYPE_WINDOW             0       2164   2164
0xfffff900c1c38370           0x4f0253 TYPE_CURSOR             0     -------- 4332
0xfffff900c062e8b0            0x10254 TYPE_WINDOW             0       2164   2164
0xfffff900c062e9e0            0x10256 TYPE_WINDOW             0       2164   2164
0xfffff900c06293d0            0x10257 TYPE_INPUTCONTEXT       0       4196   4196
0xfffff900c062ecf0            0x10258 TYPE_WINDOW             0       2164   2164
0xfffff900c1a1c9f0            0x30259 TYPE_CURSOR             0     -------- 2672
0xfffff900c062ee80            0x1025a TYPE_WINDOW             0       2164   2164
0xfffff900c2520fc0            0x7025b TYPE_INPUTCONTEXT       0       4404   4404
0xfffff900c062f2c0            0x1025c TYPE_WINDOW             0       3384   3384
0xfffff900c060bcd0            0x2025d TYPE_INPUTCONTEXT       0       3596   3596
0xfffff900c0631370            0x6025e TYPE_WINDOW             0       3180   3180
0xfffff900c0632180           0x17025f TYPE_MENU               0     -------- 3180
0xfffff900c062f100            0x30260 TYPE_WINDOW             0       3180   3180
0xfffff900c019e370           0x210261 TYPE_CURSOR             0     -------- 2672
0xfffff900c060baa0            0x30262 TYPE_WINDOW             0       3180   3180
0xfffff900c2dd92c0           0x120263 TYPE_TIMER              0     -------- 4480
0xfffff900c06318a0            0x30264 TYPE_WINDOW             0       3180   3180
0xfffff900c1cf8b20            0x10265 TYPE_CURSOR             0     -------- 3384
0xfffff900c06319d0            0x30266 TYPE_WINDOW             0       3180   3180
0xfffff900c21473f0            0x10267 TYPE_CURSOR             0     -------- 3384
0xfffff900c0631d80            0x30268 TYPE_WINDOW             0       3180   3180
0xfffff900c1e6d270            0x10269 TYPE_CURSOR             0     -------- 3384
0xfffff900c0630270            0x3026a TYPE_WINDOW             0       3180   3180
0xfffff900c3162f70            0x1026b TYPE_CURSOR             0     -------- 3384
0xfffff900c0632000            0x3026c TYPE_WINDOW             0       3180   3180
0xfffff900c1d03f70            0x1026d TYPE_CURSOR             0     -------- 3384
0xfffff900c0631b10            0x3026e TYPE_WINDOW             0       3180   3180
0xfffff900c0632f30            0x30270 TYPE_WINDOW             0       3180   3180
0xfffff900c0622ac0            0x60271 TYPE_INPUTCONTEXT       0       3180   3180
0xfffff900c0631ec0            0x30272 TYPE_WINDOW             0       3180   3180
0xfffff900c1a24410            0x60273 TYPE_CURSOR             0     -------- 3180
0xfffff900c0633230            0x30274 TYPE_WINDOW             0       3180   3180
0xfffff900c2def610            0x60275 TYPE_CURSOR             0     -------- 3384
0xfffff900c0632dc0            0x30276 TYPE_WINDOW             0       3180   3180
0xfffff900c1d0b410            0x80277 TYPE_CURSOR             0     -------- 3384
0xfffff900c0633620            0x30278 TYPE_WINDOW             0       3180   3180
0xfffff900c1c0b260           0x170279 TYPE_CURSOR             0     -------- 3180
0xfffff900c06330a0            0x3027a TYPE_WINDOW             0       3180   3180
0xfffff900c25212d0           0x1a027b TYPE_INPUTCONTEXT       0       4600   4600
0xfffff900c0633760            0x3027c TYPE_WINDOW             0       3180   3180
0xfffff900c1ef0590           0x3d027d TYPE_CURSOR             0     -------- 2672
0xfffff900c06338a0            0x3027e TYPE_WINDOW             0       3180   3180
0xfffff900c06334e0            0x30280 TYPE_WINDOW             0       3180   3180
0xfffff900c1c3b9f0           0x1f0281 TYPE_CURSOR             0     -------- 2672
0xfffff900c060b8a0            0x20282 TYPE_WINDOW             0       3384   3384
0xfffff900c0633b60            0x10284 TYPE_WINDOW             0       3180   3180
0xfffff900c01aace0            0x60285 TYPE_CURSOR             0     -------- 2984
0xfffff900c0633d30            0x10286 TYPE_WINDOW             0       3180   3180
0xfffff900c1de3010            0x40287 TYPE_CURSOR             0     -------- 2984
0xfffff900c0633ee0            0x10288 TYPE_WINDOW             0       3180   3180
0xfffff900c064f820           0x140289 TYPE_MENU               0     -------- 2672
0xfffff900c0634110            0x1028a TYPE_WINDOW             0       3180   3180
0xfffff900c0657130           0x19028b TYPE_HOOK               0       4332   4332
0xfffff900c0634430            0x1028c TYPE_WINDOW             0       3180   3180
0xfffff900c1d5f260            0xb028d TYPE_CURSOR             0     -------- 2672
0xfffff900c0634650            0x1028e TYPE_WINDOW             0       3180   3180
0xfffff900c2155bf0            0x6028f TYPE_CURSOR             0     -------- 2672
0xfffff900c06348b0            0x10290 TYPE_WINDOW             0       3180   3180
0xfffff900c2602a00            0x30291 TYPE_CURSOR             0     -------- 2672
0xfffff900c0634b00            0x10292 TYPE_WINDOW             0       3180   3180
0xfffff900c0661ea0           0x1f0293 TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c0634ca0            0x10294 TYPE_WINDOW             0       3180   3180
0xfffff900c0634de0            0x10296 TYPE_WINDOW             0       3180   3180
0xfffff900c0634f60            0x10298 TYPE_WINDOW             0       3180   3180
0xfffff900c06350e0            0x1029a TYPE_WINDOW             0       3180   3180
0xfffff900c0658fa0            0xf029b TYPE_MENU               0     -------- 2672
0xfffff900c0635260            0x1029c TYPE_WINDOW             0       3180   3180
0xfffff900c064e680           0x3a029d TYPE_MENU               0     -------- 2672
0xfffff900c0635420            0x1029e TYPE_WINDOW             0       3180   3180
0xfffff900c29afc20            0xf029f TYPE_CURSOR             0     -------- 2672
0xfffff900c0635c00            0x202a0 TYPE_WINDOW             0       2984   2984
0xfffff900c0646b30            0x302a1 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c0635870            0x302a2 TYPE_WINDOW             0       2984   2984
0xfffff900c064f190            0xb02a3 TYPE_MENU               0     -------- 2672
0xfffff900c0635ab0            0x202a4 TYPE_WINDOW             0       2984   2984
0xfffff900c065cbf0            0x502a5 TYPE_HOOK               0       4332   4332
0xfffff900c06377b0            0x202a6 TYPE_WINDOW             0       2984   2984
0xfffff900c064d610            0x802a7 TYPE_MENU               0     -------- 2672
0xfffff900c0636030            0x102a8 TYPE_WINDOW             0       2208   2208
0xfffff900c066b880           0x2a02a9 TYPE_INPUTCONTEXT       0       4332   4332
0xfffff900c06379c0            0x102aa TYPE_WINDOW             0       2984   2984
0xfffff900c1e5d260            0x102ab TYPE_DDEACCESS          0       2984   2984
0xfffff900c0637b40            0x102ac TYPE_WINDOW             0       2984   2984
0xfffff900c0638120            0x102ad TYPE_INPUTCONTEXT       0       2984   2984
0xfffff900c0637f50            0x102ae TYPE_WINDOW             0       2984   2984
0xfffff900c1b9da70            0x102af TYPE_ACCELTABLE         0     -------- 2984
0xfffff900c06381e0            0x102b0 TYPE_WINDOW             0       2984   2984
0xfffff900c0641d20            0x302b1 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c0638470            0x102b2 TYPE_WINDOW             0       2984   2984
0xfffff900c0638190            0x102b3 TYPE_INPUTCONTEXT       0       2984   2984
0xfffff900c06386e0            0x102b4 TYPE_WINDOW             0       2984   2984
0xfffff900c3150f70            0x102b5 TYPE_CURSOR             0     -------- 2984
0xfffff900c06388c0            0x102b6 TYPE_WINDOW             0       2984   2984
0xfffff900c1ebd260            0x202b7 TYPE_ACCELTABLE         0     -------- 2984
0xfffff900c0638a30            0x102b8 TYPE_WINDOW             0       2984   2984
0xfffff900c0638c50            0x102ba TYPE_WINDOW             0       2984   2984
0xfffff900c063b4b0            0x302bb TYPE_CALLPROC           0     -------- 2984
0xfffff900c0638da0            0x102bc TYPE_WINDOW             0       2984   2984
0xfffff900c314b4a0            0x202bd TYPE_CURSOR             0     -------- 2984
0xfffff900c0639010            0x102be TYPE_WINDOW             0       2984   2984
0xfffff900c1e0c5b0            0x102bf TYPE_CURSOR             0     -------- 2984
0xfffff900c0639190            0x102c0 TYPE_WINDOW             0       2984   2984
0xfffff900c1b17a10            0x502c1 TYPE_ACCELTABLE         0     -------- 2984
0xfffff900c06393a0            0x102c2 TYPE_WINDOW             0       2984   2984
0xfffff900c2163ce0           0x1102c3 TYPE_CURSOR             0     -------- 2672
0xfffff900c0639550            0x102c4 TYPE_WINDOW             0       2984   2984
0xfffff900c0639730            0x102c6 TYPE_WINDOW             0       2984   2984
0xfffff900c06586a0            0xf02c7 TYPE_MENU               0     -------- 2672
0xfffff900c0639920            0x102c8 TYPE_WINDOW             0       2984   2984
0xfffff900c1d1c890            0x102c9 TYPE_CURSOR             0     -------- 2984
0xfffff900c0639b70            0x102ca TYPE_WINDOW             0       2984   2984
0xfffff900c0640700            0x202cb TYPE_MENU               0     -------- 4480
0xfffff900c0639d10            0x102cc TYPE_WINDOW             0       2984   2984
0xfffff900c0643100            0xc02cd TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c0639f70            0x102ce TYPE_WINDOW             0       2984   2984
0xfffff900c0638870            0x102cf TYPE_INPUTCONTEXT       0       2984   2984
0xfffff900c063a0b0            0x102d0 TYPE_WINDOW             0       2984   2984
0xfffff900c1c39920            0xf02d1 TYPE_CURSOR             0     -------- 2672
0xfffff900c063a1f0            0x102d2 TYPE_WINDOW             0       2984   2984
0xfffff900c063abc0            0xf02d3 TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c063a370            0x102d4 TYPE_WINDOW             0       2984   2984
0xfffff900c063ca00            0x102d5 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c063a520            0x102d6 TYPE_WINDOW             0       2984   2984
0xfffff900c063cf80            0x102d7 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c063a6d0            0x102d8 TYPE_WINDOW             0       2984   2984
0xfffff900c063d390            0x102d9 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c063a8e0            0x102da TYPE_WINDOW             0       2984   2984
0xfffff900c066b180            0x202db TYPE_INPUTCONTEXT       0       2984   2984
0xfffff900c063aa20            0x102dc TYPE_WINDOW             0       2984   2984
0xfffff900c1a6e2f0            0xb02dd TYPE_CURSOR             0     -------- 2984
0xfffff900c063ac20            0x102de TYPE_WINDOW             0       2984   2984
0xfffff900c1ea9770           0x1902df TYPE_TIMER              0     -------- 3180
0xfffff900c063adc0            0x102e0 TYPE_WINDOW             0       2984   2984
0xfffff900c064cf80           0x3902e1 TYPE_MENU               0     -------- 2672
0xfffff900c063af00            0x102e2 TYPE_WINDOW             0       2984   2984
0xfffff900c063b160            0x102e4 TYPE_WINDOW             0       2984   2984
0xfffff900c064ac50            0x502e5 TYPE_MENU               0     -------- 2672
0xfffff900c063b350            0x102e6 TYPE_WINDOW             0       2984   2984
0xfffff900c0644440            0xd02e7 TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c063b670            0x102e8 TYPE_WINDOW             0       2984   2984
0xfffff900c063b7a0            0x102ea TYPE_WINDOW             0       2984   2984
0xfffff900c063f620            0x102eb TYPE_HOOK               0       4480   4480
0xfffff900c063baa0            0x102ec TYPE_WINDOW             0       2984   2984
0xfffff900c063f690            0x102ed TYPE_HOOK               0       4480   4480
0xfffff900c063bbe0            0x102ee TYPE_WINDOW             0       2984   2984
0xfffff900c06411a0            0x302ef TYPE_MENU               0     -------- 4480
0xfffff900c063bfd0            0x102f0 TYPE_WINDOW             0       2984   2984
0xfffff900c06562c0            0xc02f1 TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c063c110            0x102f2 TYPE_WINDOW             0       2984   2984
0xfffff900c063c2f0            0x102f4 TYPE_WINDOW             0       2984   2984
0xfffff900c06564e0           0x5502f5 TYPE_MENU               0     -------- 2672
0xfffff900c063c440            0x102f6 TYPE_WINDOW             0       2984   2984
0xfffff900c0641710            0x102f7 TYPE_MENU               0     -------- 4480
0xfffff900c063c640            0x102f8 TYPE_WINDOW             0       2984   2984
0xfffff900c0641c80            0x102f9 TYPE_MENU               0     -------- 4480
0xfffff900c063c890            0x102fa TYPE_WINDOW             0       2984   2984
0xfffff900c06421f0            0x102fb TYPE_MENU               0     -------- 4480
0xfffff900c063cdc0            0x102fc TYPE_WINDOW             0       4480   4480
0xfffff900c0642760            0x102fd TYPE_MENU               0     -------- 4480
0xfffff900c063d0d0            0x102fe TYPE_WINDOW             0       4480   4480
0xfffff900c1cee310            0x602ff TYPE_CURSOR             0     -------- 4480
0xfffff900c063d200            0x10300 TYPE_WINDOW             0       4480   4480
0xfffff900c060bd30            0xf0301 TYPE_INPUTCONTEXT       0       2928   2928
0xfffff900c063d420            0x10302 TYPE_WINDOW             0       4480   4480
0xfffff900c1e97260            0x10303 TYPE_ACCELTABLE         0     -------- 4480
0xfffff900c063d640            0x10304 TYPE_WINDOW             0       4480   4480
0xfffff900c064d570           0x2f0305 TYPE_MENU               0     -------- 2672
0xfffff900c063d7c0            0x10306 TYPE_WINDOW             0       4480   4480
0xfffff900c2147810            0x10307 TYPE_ACCELTABLE         0     -------- 4480
0xfffff900c063dbc0            0x10308 TYPE_WINDOW             0       2984   2984
0xfffff900c0641810            0x10309 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c063dd80            0x1030a TYPE_WINDOW             0       4480   4480
0xfffff900c066b810            0x4030b TYPE_INPUTCONTEXT       0       4332   4332
0xfffff900c063f8c0            0x1030c TYPE_WINDOW             0       4480   4480
0xfffff900c063fa10            0x1030e TYPE_WINDOW             0       4480   4480
0xfffff900c0658e60            0xd030f TYPE_MENU               0     -------- 2672
0xfffff900c063fb90            0x10310 TYPE_WINDOW             0       4480   4480
0xfffff900c0642650            0x20311 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c063fe30            0x10312 TYPE_WINDOW             0       4480   4480
0xfffff900c063bf40           0x120313 TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c06400b0            0x10314 TYPE_WINDOW             0       4480   4480
0xfffff900c066b1d0           0x170316 TYPE_WINDOW             0       4332   4332
0xfffff900c06422f0            0x10318 TYPE_WINDOW             0       4480   4480
0xfffff900c064fed0            0x50319 TYPE_MENU               0     -------- 2672
0xfffff900c0642510            0x1031a TYPE_WINDOW             0       4480   4480
0xfffff900c1d32260           0x20031b TYPE_CURSOR             0     -------- 2672
0xfffff900c0641e60            0x1031c TYPE_WINDOW             0       4480   4480
0xfffff900c1eeb9c0            0x1031d TYPE_CURSOR             0     -------- 4480
0xfffff900c0642080            0x1031e TYPE_WINDOW             0       2984   2984
0xfffff900c06575a0           0x1b031f TYPE_MENU               0     -------- 2672
0xfffff900c0641a10            0x10320 TYPE_WINDOW             0       2984   2984
0xfffff900c06412e0            0x20322 TYPE_WINDOW             0       4480   4480
0xfffff900c06414d0            0x10324 TYPE_WINDOW             0       4480   4480
0xfffff900c0640890            0x10326 TYPE_WINDOW             0       4480   4480
0xfffff900c0640840            0x10327 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c0642fd0            0x10328 TYPE_WINDOW             0       4480   4480
0xfffff900c06431e0            0x2032a TYPE_WINDOW             0       4480   4480
0xfffff900c0643730            0x6032c TYPE_WINDOW             0       2164   2164
0xfffff900c0648490            0x2032e TYPE_WINDOW             0       2672   2672
0xfffff900c01b95b0            0x2032f TYPE_CURSOR             0     -------- 2984
0xfffff900c06485e0            0x20330 TYPE_WINDOW             0       2672   2672
0xfffff900c0645860           0x130331 TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c0648ce0            0x20332 TYPE_WINDOW             0       2672   2672
0xfffff900c0662cb0           0x2f0333 TYPE_MENU               0     -------- 4332
0xfffff900c0648e20            0x20334 TYPE_WINDOW             0       2672   2672
0xfffff900c0643190            0x10335 TYPE_INPUTCONTEXT       0       4480   4480
0xfffff900c0648960            0x20336 TYPE_WINDOW             0       2672   2672
0xfffff900c064e0c0           0x170337 TYPE_MENU               0     -------- 2672
0xfffff900c0648b50            0x20338 TYPE_WINDOW             0       2672   2672
0xfffff900c0644560            0x1033a TYPE_WINDOW             0       4480   4480
0xfffff900c0643390            0x1033b TYPE_HOOK               0       4480   4480
0xfffff900c0644920            0x1033c TYPE_WINDOW             0       4480   4480
0xfffff900c0644cd0            0x1033e TYPE_WINDOW             0       2984   2984
0xfffff900c0643e60            0x30340 TYPE_WINDOW             0       2672   2672
0xfffff900c06544f0           0x4c0341 TYPE_MENU               0     -------- 4332
0xfffff900c0644ef0            0x60342 TYPE_WINDOW             0       2672   2672
0xfffff900c0645240            0x30344 TYPE_WINDOW             0       2984   2984
0xfffff900c2ddbad0            0x10345 TYPE_TIMER              0     -------- 4480
0xfffff900c06482a0            0x60346 TYPE_WINDOW             0       2672   2672
0xfffff900c064a270           0x1c0347 TYPE_MENU               0     -------- 2672
0xfffff900c0648060           0x100348 TYPE_WINDOW             0       4332   4332
0xfffff900c0644c80            0x80349 TYPE_INPUTCONTEXT       0       2984   2984
0xfffff900c06442e0            0x3034e TYPE_WINDOW             0       2672   2672
0xfffff900c06441b0            0x80350 TYPE_WINDOW             0       2672   2672
0xfffff900c1e02260           0x290351 TYPE_ACCELTABLE         0     -------- 2672
0xfffff900c0643fc0            0x30352 TYPE_WINDOW             0       2672   2672
0xfffff900c0643870            0x40354 TYPE_WINDOW             0       2672   2672
0xfffff900c061b470           0x410355 TYPE_INPUTCONTEXT       0       2672   2672
0xfffff900c064ebd0            0x30357 TYPE_MENU               0     -------- 2672
0xfffff900c064c240            0xa0359 TYPE_MENU               0     -------- 2672
0xfffff900c0647c00            0x3035a TYPE_WINDOW             0       4332   4332
0xfffff900c0646c40           0x12035b TYPE_INPUTCONTEXT       0       2164   2164
0xfffff900c2151c20            0x8035d TYPE_CURSOR             0     -------- 2672
0xfffff900c0658330            0x2035f TYPE_INPUTCONTEXT       0       2188   -
0xfffff900c066b570            0x20360 TYPE_WINDOW             0       2672   2672
0xfffff900c066b8d0            0x40362 TYPE_WINDOW             0       4332   4332
0xfffff900c1a8cc20            0x30365 TYPE_CURSOR             0     -------- 2672
0xfffff900c0645e30            0x30366 TYPE_WINDOW             0       2984   2984
0xfffff900c27f3c20            0x40367 TYPE_CURSOR             0     -------- 2672
0xfffff900c0647ed0            0x30368 TYPE_WINDOW             0       4332   4332
0xfffff900c27f3380            0x30369 TYPE_CURSOR             0     -------- 2672
0xfffff900c06401e0            0x2036b TYPE_INPUTCONTEXT       0       3384   3384
0xfffff900c0648f50            0x3036c TYPE_WINDOW             0       2672   2672
0xfffff900c064b1c0            0x7036d TYPE_MENU               0     -------- 2672
