#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ssdt
# Plugin Description: Display SSDT entries
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ssdt --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
  Entry 0x1079: 0xfffff960001be1cc (NtUserToUnicodeEx) owned by win32k.sys
  Entry 0x107a: 0xfffff960001baa98 (NtUserGetControlBrush) owned by win32k.sys
  Entry 0x107b: 0xfffff960001c01f0 (NtUserGetClassName) owned by win32k.sys
  Entry 0x107c: 0xfffff9600026d4d0 (NtGdiAlphaBlend) owned by win32k.sys
  Entry 0x107d: 0xfffff96000268b84 (NtGdiDdBlt) owned by win32k.sys
  Entry 0x107e: 0xfffff960002d91ac (NtGdiOffsetRgn) owned by win32k.sys
  Entry 0x107f: 0xfffff960001bebac (NtUserDefSetText) owned by win32k.sys
  Entry 0x1080: 0xfffff9600013ca50 (NtGdiGetTextFaceW) owned by win32k.sys
  Entry 0x1081: 0xfffff960001810c0 (NtGdiStretchDIBitsInternal) owned by win32k.sys
  Entry 0x1082: 0xfffff960001bfb74 (NtUserSendInput) owned by win32k.sys
  Entry 0x1083: 0xfffff960001963f4 (NtUserGetThreadDesktop) owned by win32k.sys
  Entry 0x1084: 0xfffff960001062ac (NtGdiCreateRectRgn) owned by win32k.sys
  Entry 0x1085: 0xfffff960001807e0 (NtGdiGetDIBitsInternal) owned by win32k.sys
  Entry 0x1086: 0xfffff960001bd7a8 (NtUserGetUpdateRgn) owned by win32k.sys
  Entry 0x1087: 0xfffff960002dbe70 (NtGdiDeleteClientObj) owned by win32k.sys
  Entry 0x1088: 0xfffff96000182ecc (NtUserGetIconSize) owned by win32k.sys
  Entry 0x1089: 0xfffff960001b7b0c (NtUserFillWindow) owned by win32k.sys
  Entry 0x108a: 0xfffff960002d7420 (NtGdiExtCreateRegion) owned by win32k.sys
  Entry 0x108b: 0xfffff960002dccb0 (NtGdiComputeXformCoefficients) owned by win32k.sys
  Entry 0x108c: 0xfffff9600015e160 (NtUserSetWindowsHookEx) owned by win32k.sys
  Entry 0x108d: 0xfffff96000198398 (NtUserNotifyProcessCreate) owned by win32k.sys
  Entry 0x108e: 0xfffff960002d9020 (NtGdiUnrealizeObject) owned by win32k.sys
  Entry 0x108f: 0xfffff960001b8828 (NtUserGetTitleBarInfo) owned by win32k.sys
  Entry 0x1090: 0xfffff960002e0978 (NtGdiRectangle) owned by win32k.sys
  Entry 0x1091: 0xfffff9600015e00c (NtUserSetThreadDesktop) owned by win32k.sys
  Entry 0x1092: 0xfffff960001bd5d8 (NtUserGetDCEx) owned by win32k.sys
  Entry 0x1093: 0xfffff960001b8c04 (NtUserGetScrollBarInfo) owned by win32k.sys
  Entry 0x1094: 0xfffff960002d92f0 (NtGdiGetTextExtent) owned by win32k.sys
  Entry 0x1095: 0xfffff96000152964 (NtUserSetWindowFNID) owned by win32k.sys
  Entry 0x1096: 0xfffff960002da6fc (NtGdiSetLayout) owned by win32k.sys
  Entry 0x1097: 0xfffff960001bcce4 (NtUserCalcMenuBar) owned by win32k.sys
  Entry 0x1098: 0xfffff96000173f40 (NtUserThunkedMenuItemInfo) owned by win32k.sys
  Entry 0x1099: 0xfffff960002d8e10 (NtGdiExcludeClipRect) owned by win32k.sys
  Entry 0x109a: 0xfffff960001b4870 (NtGdiCreateDIBSection) owned by win32k.sys
  Entry 0x109b: 0xfffff9600015f0c8 (NtGdiGetDCforBitmap) owned by win32k.sys
  Entry 0x109c: 0xfffff96000157af0 (NtUserDestroyCursor) owned by win32k.sys
  Entry 0x109d: 0xfffff960001b0820 (NtUserDestroyWindow) owned by win32k.sys
  Entry 0x109e: 0xfffff960001ba110 (NtUserCallHwndParam) owned by win32k.sys
  Entry 0x109f: 0xfffff96000168e88 (NtGdiCreateDIBitmapInternal) owned by win32k.sys
  Entry 0x10a0: 0xfffff960001b60a4 (NtUserOpenWindowStation) owned by win32k.sys
  Entry 0x10a1: 0xfffff96000268c50 (NtGdiDdDeleteSurfaceObject) owned by win32k.sys
  Entry 0x10a2: 0xfffff96000268b98 (NtGdiDdCanCreateSurface) owned by win32k.sys
  Entry 0x10a3: 0xfffff96000268bd4 (NtGdiDdCreateSurface) owned by win32k.sys
  Entry 0x10a4: 0xfffff9600016c018 (NtUserSetCursorIconData) owned by win32k.sys
  Entry 0x10a5: 0xfffff96000268c78 (NtGdiDdDestroySurface) owned by win32k.sys
  Entry 0x10a6: 0xfffff9600015ea60 (NtUserCloseDesktop) owned by win32k.sys
  Entry 0x10a7: 0xfffff960001b628c (NtUserOpenDesktop) owned by win32k.sys
  Entry 0x10a8: 0xfffff9600014f270 (NtUserSetProcessWindowStation) owned by win32k.sys
  Entry 0x10a9: 0xfffff960001917f0 (NtUserGetAtomName) owned by win32k.sys
  Entry 0x10aa: 0xfffff96000268e04 (NtGdiDdResetVisrgn) owned by win32k.sys
  Entry 0x10ab: 0xfffff960002d7208 (NtGdiExtCreatePen) owned by win32k.sys
  Entry 0x10ac: 0xfffff9600015451c (NtGdiCreatePaletteInternal) owned by win32k.sys
  Entry 0x10ad: 0xfffff960002d8fd0 (NtGdiSetBrushOrg) owned by win32k.sys
  Entry 0x10ae: 0xfffff960001bf654 (NtUserBuildNameList) owned by win32k.sys
  Entry 0x10af: 0xfffff960002e8048 (NtGdiSetPixel) owned by win32k.sys
  Entry 0x10b0: 0xfffff96000188d78 (NtUserRegisterClassExWOW) owned by win32k.sys
  Entry 0x10b1: 0xfffff960002e4710 (NtGdiCreatePatternBrushInternal) owned by win32k.sys
  Entry 0x10b2: 0xfffff960001b8d08 (NtUserGetAncestor) owned by win32k.sys
  Entry 0x10b3: 0xfffff960001178e0 (NtGdiGetOutlineTextMetricsInternalW) owned by win32k.sys
  Entry 0x10b4: 0xfffff960002d90d8 (NtGdiSetBitmapBits) owned by win32k.sys
  Entry 0x10b5: 0xfffff9600016154c (NtUserCloseWindowStation) owned by win32k.sys
  Entry 0x10b6: 0xfffff960001bb0d8 (NtUserGetDoubleClickTime) owned by win32k.sys
  Entry 0x10b7: 0xfffff960001b9db0 (NtUserEnableScrollBar) owned by win32k.sys
  Entry 0x10b8: 0xfffff960001978a8 (NtGdiCreateSolidBrush) owned by win32k.sys
  Entry 0x10b9: 0xfffff960001acdb4 (NtUserGetClassInfoEx) owned by win32k.sys
  Entry 0x10ba: 0xfffff960002dbda4 (NtGdiCreateClientObj) owned by win32k.sys
  Entry 0x10bb: 0xfffff960001b1324 (NtUserUnregisterClass) owned by win32k.sys
  Entry 0x10bc: 0xfffff96000186bac (NtUserDeleteMenu) owned by win32k.sys
  Entry 0x10bd: 0xfffff960002d9208 (NtGdiRectInRegion) owned by win32k.sys
  Entry 0x10be: 0xfffff960001bbbf8 (NtUserScrollWindowEx) owned by win32k.sys
  Entry 0x10bf: 0xfffff960002e8570 (NtGdiGetPixel) owned by win32k.sys
  Entry 0x10c0: 0xfffff960001b7094 (NtUserSetClassLong) owned by win32k.sys
  Entry 0x10c1: 0xfffff960001b8f58 (NtUserGetMenuBarInfo) owned by win32k.sys
  Entry 0x10c2: 0xfffff96000268ff4 (NtGdiDdCreateSurfaceEx) owned by win32k.sys
  Entry 0x10c3: 0xfffff96000268c20 (NtGdiDdCreateSurfaceObject) owned by win32k.sys
  Entry 0x10c4: 0xfffff960002e662c (NtGdiGetNearestPaletteIndex) owned by win32k.sys
  Entry 0x10c5: 0xfffff96000268eb8 (NtGdiDdLockD3D) owned by win32k.sys
  Entry 0x10c6: 0xfffff96000268ecc (NtGdiDdUnlockD3D) owned by win32k.sys
  Entry 0x10c7: 0xfffff960002d7e10 (NtGdiGetCharWidthW) owned by win32k.sys
  Entry 0x10c8: 0xfffff960001bd95c (NtUserInvalidateRgn) owned by win32k.sys
  Entry 0x10c9: 0xfffff960001bb058 (NtUserGetClipboardOwner) owned by win32k.sys
  Entry 0x10ca: 0xfffff960001bda08 (NtUserSetWindowRgn) owned by win32k.sys
  Entry 0x10cb: 0xfffff960001c2368 (NtUserBitBltSysBmp) owned by win32k.sys
  Entry 0x10cc: 0xfffff960002dad00 (NtGdiGetCharWidthInfo) owned by win32k.sys
  Entry 0x10cd: 0xfffff960001bcff0 (NtUserValidateRect) owned by win32k.sys
  Entry 0x10ce: 0xfffff960001b8028 (NtUserCloseClipboard) owned by win32k.sys
  Entry 0x10cf: 0xfffff960001bb9c0 (NtUserOpenClipboard) owned by win32k.sys
  Entry 0x10d0: 0xfffff96000195fac (NtGdiGetStockObject) owned by win32k.sys
  Entry 0x10d1: 0xfffff960001b827c (NtUserSetClipboardData) owned by win32k.sys
  Entry 0x10d2: 0xfffff960001b9824 (NtUserEnableMenuItem) owned by win32k.sys
  Entry 0x10d3: 0xfffff960001bef88 (NtUserAlterWindowStyle) owned by win32k.sys
  Entry 0x10d4: 0xfffff9600028ebbc (NtGdiFillRgn) owned by win32k.sys
  Entry 0x10d5: 0xfffff960001b998c (NtUserGetWindowPlacement) owned by win32k.sys
  Entry 0x10d6: 0xfffff960002bcb3c (NtGdiModifyWorldTransform) owned by win32k.sys
  Entry 0x10d7: 0xfffff9600012a6a0 (NtGdiGetFontData) owned by win32k.sys
  Entry 0x10d8: 0xfffff960001bb140 (NtUserGetOpenClipboardWindow) owned by win32k.sys
  Entry 0x10d9: 0xfffff960001bf00c (NtUserSetThreadState) owned by win32k.sys
  Entry 0x10da: 0xfffff96000154c50 (NtGdiOpenDCW) owned by win32k.sys
  Entry 0x10db: 0xfffff960001bc900 (NtUserTrackMouseEvent) owned by win32k.sys
  Entry 0x10dc: 0xfffff960002da8b4 (NtGdiGetTransform) owned by win32k.sys
  Entry 0x10dd: 0xfffff960001b9748 (NtUserDestroyMenu) owned by win32k.sys
  Entry 0x10de: 0xfffff960002d7130 (NtGdiGetBitmapBits) owned by win32k.sys
  Entry 0x10df: 0xfffff9600015c260 (NtUserConsoleControl) owned by win32k.sys
  Entry 0x10e0: 0xfffff960001bbd8c (NtUserSetActiveWindow) owned by win32k.sys
  Entry 0x10e1: 0xfffff96000160640 (NtUserSetInformationThread) owned by win32k.sys
  Entry 0x10e2: 0xfffff960001b9a48 (NtUserSetWindowPlacement) owned by win32k.sys
  Entry 0x10e3: 0xfffff960001bab4c (NtUserGetControlColor) owned by win32k.sys
  Entry 0x10e4: 0xfffff960002d7ac0 (NtGdiSetMetaRgn) owned by win32k.sys
  Entry 0x10e5: 0xfffff960002d7c08 (NtGdiSetMiterLimit) owned by win32k.sys
  Entry 0x10e6: 0xfffff960002bbf40 (NtGdiSetVirtualResolution) owned by win32k.sys
  Entry 0x10e7: 0xfffff960002d86bc (NtGdiGetRasterizerCaps) owned by win32k.sys
  Entry 0x10e8: 0xfffff960001bc6bc (NtUserSetWindowWord) owned by win32k.sys
  Entry 0x10e9: 0xfffff960001c0300 (NtUserGetClipboardFormatName) owned by win32k.sys
  Entry 0x10ea: 0xfffff960001b6bd0 (NtUserRealInternalGetMessage) owned by win32k.sys
  Entry 0x10eb: 0xfffff960001b83c0 (NtUserCreateLocalMemHandle) owned by win32k.sys
  Entry 0x10ec: 0xfffff960001b98dc (NtUserAttachThreadInput) owned by win32k.sys
  Entry 0x10ed: 0xfffff96000154510 (NtGdiCreateHalftonePalette) owned by win32k.sys
  Entry 0x10ee: 0xfffff960001bcbe8 (NtUserPaintMenuBar) owned by win32k.sys
  Entry 0x10ef: 0xfffff960001b7158 (NtUserSetKeyboardState) owned by win32k.sys
  Entry 0x10f0: 0xfffff960002da90c (NtGdiCombineTransform) owned by win32k.sys
  Entry 0x10f1: 0xfffff960001b9430 (NtUserCreateAcceleratorTable) owned by win32k.sys
  Entry 0x10f2: 0xfffff960001be758 (NtUserGetCursorFrameInfo) owned by win32k.sys
  Entry 0x10f3: 0xfffff960001b8dc8 (NtUserGetAltTabInfo) owned by win32k.sys
  Entry 0x10f4: 0xfffff96000102a28 (NtUserGetCaretBlinkTime) owned by win32k.sys
  Entry 0x10f5: 0xfffff96000195280 (NtGdiQueryFontAssocInfo) owned by win32k.sys
  Entry 0x10f6: 0xfffff960001971b0 (NtUserProcessConnect) owned by win32k.sys
  Entry 0x10f7: 0xfffff960001c0a74 (NtUserEnumDisplayDevices) owned by win32k.sys
  Entry 0x10f8: 0xfffff960001b8110 (NtUserEmptyClipboard) owned by win32k.sys
  Entry 0x10f9: 0xfffff960001b9570 (NtUserGetClipboardData) owned by win32k.sys
  Entry 0x10fa: 0xfffff960001bbb34 (NtUserRemoveMenu) owned by win32k.sys
  Entry 0x10fb: 0xfffff960002d89d0 (NtGdiSetBoundsRect) owned by win32k.sys
  Entry 0x10fc: 0xfffff960002dab90 (NtGdiGetBitmapDimension) owned by win32k.sys
  Entry 0x10fd: 0xfffff960001b8344 (NtUserConvertMemHandle) owned by win32k.sys
  Entry 0x10fe: 0xfffff960001b9510 (NtUserDestroyAcceleratorTable) owned by win32k.sys
  Entry 0x10ff: 0xfffff960001b8748 (NtUserGetGUIThreadInfo) owned by win32k.sys
  Entry 0x1100: 0xfffff960002e8cb4 (NtGdiCloseFigure) owned by win32k.sys
  Entry 0x1101: 0xfffff960001bc730 (NtUserSetWindowsHookAW) owned by win32k.sys
  Entry 0x1102: 0xfffff960001ba39c (NtUserSetMenuDefaultItem) owned by win32k.sys
  Entry 0x1103: 0xfffff960001b927c (NtUserCheckMenuItem) owned by win32k.sys
  Entry 0x1104: 0xfffff960001b84b0 (NtUserSetWinEventHook) owned by win32k.sys
  Entry 0x1105: 0xfffff960001b8564 (NtUserUnhookWinEvent) owned by win32k.sys
  Entry 0x1106: 0xfffff960001b9cb4 (NtUserLockWindowUpdate) owned by win32k.sys
  Entry 0x1107: 0xfffff960001bf87c (NtUserSetSystemMenu) owned by win32k.sys
  Entry 0x1108: 0xfffff960001ba2d4 (NtUserThunkedMenuInfo) owned by win32k.sys
  Entry 0x1109: 0xfffff960002e8e48 (NtGdiBeginPath) owned by win32k.sys
  Entry 0x110a: 0xfffff960002e8f58 (NtGdiEndPath) owned by win32k.sys
  Entry 0x110b: 0xfffff960002e9428 (NtGdiFillPath) owned by win32k.sys
  Entry 0x110c: 0xfffff960001b9f14 (NtUserCallHwnd) owned by win32k.sys
  Entry 0x110d: 0xfffff960001b7770 (NtUserDdeInitialize) owned by win32k.sys
  Entry 0x110e: 0xfffff960001bef18 (NtUserModifyUserStartupInfoFlags) owned by win32k.sys
  Entry 0x110f: 0xfffff960001bafcc (NtUserCountClipboardFormats) owned by win32k.sys
  Entry 0x1110: 0xfffff960002d9910 (NtGdiAddFontMemResourceEx) owned by win32k.sys
  Entry 0x1111: 0xfffff9600028eb00 (NtGdiEqualRgn) owned by win32k.sys
  Entry 0x1112: 0xfffff960002d8d6c (NtGdiGetSystemPaletteUse) owned by win32k.sys
  Entry 0x1113: 0xfffff960002d9c6c (NtGdiRemoveFontMemResourceEx) owned by win32k.sys
  Entry 0x1114: 0xfffff960001323c0 (NtUserEnumDisplaySettings) owned by win32k.sys
  Entry 0x1115: 0xfffff960001ba6b0 (NtUserPaintDesktop) owned by win32k.sys
  Entry 0x1116: 0xfffff960002d80fc (NtGdiExtEscape) owned by win32k.sys
  Entry 0x1117: 0xfffff960002dabdc (NtGdiSetBitmapDimension) owned by win32k.sys
  Entry 0x1118: 0xfffff9600010f748 (NtGdiSetFontEnumeration) owned by win32k.sys
  Entry 0x1119: 0xfffff960001b9198 (NtUserChangeClipboardChain) owned by win32k.sys
  Entry 0x111a: 0xfffff960001bbfa4 (NtUserSetClipboardViewer) owned by win32k.sys
  Entry 0x111b: 0xfffff9600015d900 (NtUserShowWindowAsync) owned by win32k.sys
  Entry 0x111c: 0xfffff960002e9e44 (NtGdiCreateColorSpace) owned by win32k.sys
  Entry 0x111d: 0xfffff960002e9f44 (NtGdiDeleteColorSpace) owned by win32k.sys
  Entry 0x111e: 0xfffff960001bf770 (NtUserActivateKeyboardLayout) owned by win32k.sys
  Entry 0x111f: 0xfffff96000276144 (NtGdiAbortDoc) owned by win32k.sys
  Entry 0x1120: 0xfffff960002e8d8c (NtGdiAbortPath) owned by win32k.sys
  Entry 0x1121: 0xfffff96000276a74 (NtGdiAddEmbFontToDC) owned by win32k.sys
  Entry 0x1122: 0xfffff9600014cc50 (NtGdiAddFontResourceW) owned by win32k.sys
  Entry 0x1123: 0xfffff960002a852c (NtGdiAddRemoteFontToDC) owned by win32k.sys
  Entry 0x1124: 0xfffff960002772e4 (NtGdiAddRemoteMMInstanceToDC) owned by win32k.sys
  Entry 0x1125: 0xfffff960002d7b70 (NtGdiAngleArc) owned by win32k.sys
  Entry 0x1126: 0xfffff96000106284 (NtGdiAnyLinkedFonts) owned by win32k.sys
  Entry 0x1127: 0xfffff960002ecd10 (NtGdiArcInternal) owned by win32k.sys
  Entry 0x1128: 0xfffff960002f4370 (NtGdiBRUSHOBJ_DeleteRbrush) owned by win32k.sys
  Entry 0x1129: 0xfffff960002f312c (NtGdiBRUSHOBJ_hGetColorTransform) owned by win32k.sys
  Entry 0x112a: 0xfffff960002f2f60 (NtGdiBRUSHOBJ_pvAllocRbrush) owned by win32k.sys
  Entry 0x112b: 0xfffff960002f2fd8 (NtGdiBRUSHOBJ_pvGetRbrush) owned by win32k.sys
  Entry 0x112c: 0xfffff960002f3044 (NtGdiBRUSHOBJ_ulGetBrushColor) owned by win32k.sys
  Entry 0x112d: 0xfffff960002d8e4c (NtGdiBeginGdiRendering) owned by win32k.sys
  Entry 0x112e: 0xfffff960002f2e3c (NtGdiCLIPOBJ_bEnum) owned by win32k.sys
  Entry 0x112f: 0xfffff960002f2d78 (NtGdiCLIPOBJ_cEnumStart) owned by win32k.sys
  Entry 0x1130: 0xfffff960002f2b74 (NtGdiCLIPOBJ_ppoGetPath) owned by win32k.sys
  Entry 0x1131: 0xfffff960002d8c00 (NtGdiCancelDC) owned by win32k.sys
  Entry 0x1132: 0xfffff960002da098 (NtGdiChangeGhostFont) owned by win32k.sys
  Entry 0x1133: 0xfffff960002ea8e0 (NtGdiCheckBitmapBits) owned by win32k.sys
  Entry 0x1134: 0xfffff960002d8f70 (NtGdiClearBitmapAttributes) owned by win32k.sys
  Entry 0x1135: 0xfffff960002d8fb0 (NtGdiClearBrushAttributes) owned by win32k.sys
  Entry 0x1136: 0xfffff960002eaac0 (NtGdiColorCorrectPalette) owned by win32k.sys
  Entry 0x1137: 0xfffff960002f64a0 (NtGdiConfigureOPMProtectedOutput) owned by win32k.sys
  Entry 0x1138: 0xfffff960002badc0 (NtGdiConvertMetafileRect) owned by win32k.sys
  Entry 0x1139: 0xfffff960002d8e2c (NtGdiCreateBitmapFromDxSurface) owned by win32k.sys
  Entry 0x113a: 0xfffff960002ea3ac (NtGdiCreateColorTransform) owned by win32k.sys
  Entry 0x113b: 0xfffff9600028e680 (NtGdiCreateEllipticRgn) owned by win32k.sys
  Entry 0x113c: 0xfffff960002e46cc (NtGdiCreateHatchBrushInternal) owned by win32k.sys
  Entry 0x113d: 0xfffff960002e10b0 (NtGdiCreateMetafileDC) owned by win32k.sys
  Entry 0x113e: 0xfffff960002f6020 (NtGdiCreateOPMProtectedOutputs) owned by win32k.sys
  Entry 0x113f: 0xfffff9600028e93c (NtGdiCreateRoundRectRgn) owned by win32k.sys
  Entry 0x1140: 0xfffff960002f6c14 (NtGdiCreateServerMetaFile) owned by win32k.sys
  Entry 0x1141: 0xfffff96000268f54 (NtGdiD3dContextCreate) owned by win32k.sys
  Entry 0x1142: 0xfffff96000268f68 (NtGdiD3dContextDestroy) owned by win32k.sys
  Entry 0x1143: 0xfffff96000268f7c (NtGdiD3dContextDestroyAll) owned by win32k.sys
  Entry 0x1144: 0xfffff96000268f90 (NtGdiD3dValidateTextureStageState) owned by win32k.sys
  Entry 0x1145: 0xfffff960002f8214 (NtGdiDDCCIGetCapabilitiesString) owned by win32k.sys
  Entry 0x1146: 0xfffff960002f81b8 (NtGdiDDCCIGetCapabilitiesStringLength) owned by win32k.sys
  Entry 0x1147: 0xfffff960002f82ac (NtGdiDDCCIGetTimingReport) owned by win32k.sys
  Entry 0x1148: 0xfffff960002f7f2c (NtGdiDDCCIGetVCPFeature) owned by win32k.sys
  Entry 0x1149: 0xfffff960002f80f4 (NtGdiDDCCISaveCurrentSettings) owned by win32k.sys
  Entry 0x114a: 0xfffff960002f7ff8 (NtGdiDDCCISetVCPFeature) owned by win32k.sys
  Entry 0x114b: 0xfffff96000268b5c (NtGdiDdAddAttachedSurface) owned by win32k.sys
  Entry 0x114c: 0xfffff960002690d0 (NtGdiDdAlphaBlt) owned by win32k.sys
  Entry 0x114d: 0xfffff96000268b70 (NtGdiDdAttachSurface) owned by win32k.sys
  Entry 0x114e: 0xfffff96000269080 (NtGdiDdBeginMoCompFrame) owned by win32k.sys
  Entry 0x114f: 0xfffff96000268f2c (NtGdiDdCanCreateD3DBuffer) owned by win32k.sys
  Entry 0x1150: 0xfffff96000268bac (NtGdiDdColorControl) owned by win32k.sys
  Entry 0x1151: 0xfffff96000268ee0 (NtGdiDdCreateD3DBuffer) owned by win32k.sys
  Entry 0x1152: 0xfffff96000268bc0 (NtGdiDdCreateDirectDrawObject) owned by win32k.sys
  Entry 0x1153: 0xfffff9600026d400 (NtGdiDdCreateFullscreenSprite) owned by win32k.sys
  Entry 0x1154: 0xfffff96000269058 (NtGdiDdCreateMoComp) owned by win32k.sys
  Entry 0x1155: 0xfffff9600026cd70 (NtGdiDdDDIAcquireKeyedMutex) owned by win32k.sys
  Entry 0x1156: 0xfffff9600026ccbc (NtGdiDdDDICheckExclusiveOwnership) owned by win32k.sys
  Entry 0x1157: 0xfffff9600026cc88 (NtGdiDdDDICheckMonitorPowerState) owned by win32k.sys
  Entry 0x1158: 0xfffff9600026cc40 (NtGdiDdDDICheckOcclusion) owned by win32k.sys
  Entry 0x1159: 0xfffff9600026ce24 (NtGdiDdDDICheckSharedResourceAccess) owned by win32k.sys
  Entry 0x115a: 0xfffff9600026ce00 (NtGdiDdDDICheckVidPnExclusiveOwnership) owned by win32k.sys
  Entry 0x115b: 0xfffff960001b4840 (NtGdiDdDDICloseAdapter) owned by win32k.sys
  Entry 0x115c: 0xfffff9600026cdb8 (NtGdiDdDDIConfigureSharedResource) owned by win32k.sys
  Entry 0x115d: 0xfffff9600026bb90 (NtGdiDdDDICreateAllocation) owned by win32k.sys
  Entry 0x115e: 0xfffff9600026bcb0 (NtGdiDdDDICreateContext) owned by win32k.sys
  Entry 0x115f: 0xfffff9600026c4cc (NtGdiDdDDICreateDCFromMemory) owned by win32k.sys
  Entry 0x1160: 0xfffff9600026bc68 (NtGdiDdDDICreateDevice) owned by win32k.sys
  Entry 0x1161: 0xfffff9600026cd04 (NtGdiDdDDICreateKeyedMutex) owned by win32k.sys
  Entry 0x1162: 0xfffff9600026c350 (NtGdiDdDDICreateOverlay) owned by win32k.sys
  Entry 0x1163: 0xfffff9600026bcf8 (NtGdiDdDDICreateSynchronizationObject) owned by win32k.sys
  Entry 0x1164: 0xfffff9600026bbfc (NtGdiDdDDIDestroyAllocation) owned by win32k.sys
  Entry 0x1165: 0xfffff9600026bcd4 (NtGdiDdDDIDestroyContext) owned by win32k.sys
  Entry 0x1166: 0xfffff9600026c9e8 (NtGdiDdDDIDestroyDCFromMemory) owned by win32k.sys
  Entry 0x1167: 0xfffff9600026bc8c (NtGdiDdDDIDestroyDevice) owned by win32k.sys
  Entry 0x1168: 0xfffff9600026cd4c (NtGdiDdDDIDestroyKeyedMutex) owned by win32k.sys
  Entry 0x1169: 0xfffff9600026c3bc (NtGdiDdDDIDestroyOverlay) owned by win32k.sys
  Entry 0x116a: 0xfffff9600026bd40 (NtGdiDdDDIDestroySynchronizationObject) owned by win32k.sys
  Entry 0x116b: 0xfffff9600026c2e4 (NtGdiDdDDIEscape) owned by win32k.sys
  Entry 0x116c: 0xfffff9600026c398 (NtGdiDdDDIFlipOverlay) owned by win32k.sys
  Entry 0x116d: 0xfffff9600026cae8 (NtGdiDdDDIGetContextSchedulingPriority) owned by win32k.sys
  Entry 0x116e: 0xfffff9600026c428 (NtGdiDdDDIGetDeviceState) owned by win32k.sys
  Entry 0x116f: 0xfffff9600026be18 (NtGdiDdDDIGetDisplayModeList) owned by win32k.sys
  Entry 0x1170: 0xfffff9600026bea0 (NtGdiDdDDIGetMultisampleMethodList) owned by win32k.sys
  Entry 0x1171: 0xfffff9600026cddc (NtGdiDdDDIGetOverlayState) owned by win32k.sys
  Entry 0x1172: 0xfffff9600026c290 (NtGdiDdDDIGetPresentHistory) owned by win32k.sys
  Entry 0x1173: 0xfffff9600026c178 (NtGdiDdDDIGetPresentQueueEvent) owned by win32k.sys
  Entry 0x1174: 0xfffff9600026cb30 (NtGdiDdDDIGetProcessSchedulingPriorityClass) owned by win32k.sys
  Entry 0x1175: 0xfffff9600026bdac (NtGdiDdDDIGetRuntimeData) owned by win32k.sys
  Entry 0x1176: 0xfffff9600026cbb0 (NtGdiDdDDIGetScanLine) owned by win32k.sys
  Entry 0x1177: 0xfffff9600026c2c0 (NtGdiDdDDIGetSharedPrimaryHandle) owned by win32k.sys
  Entry 0x1178: 0xfffff9600026cc1c (NtGdiDdDDIInvalidateActiveVidPn) owned by win32k.sys
  Entry 0x1179: 0xfffff9600026bdd0 (NtGdiDdDDILock) owned by win32k.sys
  Entry 0x117a: 0xfffff960001b45b4 (NtGdiDdDDIOpenAdapterFromDeviceName) owned by win32k.sys
  Entry 0x117b: 0xfffff9600026bf14 (NtGdiDdDDIOpenAdapterFromHdc) owned by win32k.sys
  Entry 0x117c: 0xfffff9600026cd28 (NtGdiDdDDIOpenKeyedMutex) owned by win32k.sys
  Entry 0x117d: 0xfffff9600026bbd8 (NtGdiDdDDIOpenResource) owned by win32k.sys
  Entry 0x117e: 0xfffff9600026bd1c (NtGdiDdDDIOpenSynchronizationObject) owned by win32k.sys
  Entry 0x117f: 0xfffff9600026cbf8 (NtGdiDdDDIPollDisplayChildren) owned by win32k.sys
  Entry 0x1180: 0xfffff9600026bec4 (NtGdiDdDDIPresent) owned by win32k.sys
  Entry 0x1181: 0xfffff960001b4590 (NtGdiDdDDIQueryAdapterInfo) owned by win32k.sys
  Entry 0x1182: 0xfffff9600026bc44 (NtGdiDdDDIQueryAllocationResidency) owned by win32k.sys
  Entry 0x1183: 0xfffff9600026bbb4 (NtGdiDdDDIQueryResourceInfo) owned by win32k.sys
