#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# 
#
# Plugin Details
# ======================
# Plugin Name: impscan
# Plugin Description: Scan for calls to imported functions
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" --profile=Win7SP1x64 impscan -v -p 2208
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
IAT                Call               Module               Function
0x0000000145b9d438 0x0000000076e3cab0 kernel32.dll         GetProcessHandleCount
0x0000000145b9d440 0x0000000076e117a0 kernel32.dll         GetProcessHeap
0x0000000145b9d448 0x0000000076e3c3f0 kernel32.dll         GetProcessHeaps
0x0000000145b9d450 0x0000000076df7860 kernel32.dll         GetProcessId
0x0000000145b9d458 0x0000000076e3cb00 kernel32.dll         GetProcessIoCounters
0x0000000145b9d460 0x0000000076df3d00 kernel32.dll         GetProcessTimes
0x0000000145b9d468 0x0000000076df3090 kernel32.dll         GetProductInfo
0x0000000145b9d470 0x0000000076df9970 kernel32.dll         GetQueuedCompletionStatus
0x0000000145b9d478 0x0000000076e3c3b0 kernel32.dll         GetQueuedCompletionStatusEx
0x0000000145b9d480 0x0000000076df9320 kernel32.dll         GetShortPathNameW
0x0000000145b9d488 0x0000000076e07260 kernel32.dll         GetStartupInfoW
0x0000000145b9d490 0x0000000076e0c8c0 kernel32.dll         GetStdHandle
0x0000000145b9d498 0x0000000076e08250 kernel32.dll         GetStringTypeW
0x0000000145b9d4a0 0x0000000076df2e90 kernel32.dll         GetSystemDefaultLCID
0x0000000145b9d4a8 0x0000000076e08640 kernel32.dll         GetSystemDirectoryA
0x0000000145b9d4b0 0x0000000076e06300 kernel32.dll         GetSystemDirectoryW
0x0000000145b9d4b8 0x0000000076e06150 kernel32.dll         GetSystemInfo
0x0000000145b9d4c0 0x0000000076df7db0 kernel32.dll         GetSystemPowerStatus
0x0000000145b9d4c8 0x0000000076e11c90 kernel32.dll         GetSystemTime
0x0000000145b9d4d0 0x0000000076e03120 kernel32.dll         GetSystemTimeAsFileTime
0x0000000145b9d4d8 0x0000000076e52030 kernel32.dll         GetTempFileNameA
0x0000000145b9d4e0 0x0000000076e521b0 kernel32.dll         GetTempPathA
0x0000000145b9d4e8 0x0000000076e52190 kernel32.dll         GetTempPathW
0x0000000145b9d4f0 0x0000000076df2a30 kernel32.dll         GetThreadContext
0x0000000145b9d4f8 0x0000000076e3c4d0 kernel32.dll         GetThreadId
0x0000000145b9d500 0x0000000076dfbd20 kernel32.dll         GetThreadLocale
0x0000000145b9d508 0x0000000076df4fc0 kernel32.dll         GetThreadPreferredUILanguages
0x0000000145b9d510 0x0000000076e08930 kernel32.dll         GetThreadPriority
0x0000000145b9d518 0x0000000076e3c380 kernel32.dll         GetThreadPriorityBoost
0x0000000145b9d520 0x0000000076e3b210 kernel32.dll         GetThreadTimes
0x0000000145b9d528 0x0000000076e11270 kernel32.dll         GetTickCount
0x0000000145b9d530 0x0000000076e7d510 kernel32.dll         GetTimeFormatEx
0x0000000145b9d538 0x0000000076dfba20 kernel32.dll         GetTimeFormatW
0x0000000145b9d540 0x0000000076df2eb0 kernel32.dll         GetTimeZoneInformation
0x0000000145b9d548 0x0000000076e06980 kernel32.dll         GetUserDefaultLCID
0x0000000145b9d550 0x0000000076e3c360 kernel32.dll         GetUserDefaultLangID
0x0000000145b9d558 0x0000000076e3baf0 kernel32.dll         GetUserDefaultLocaleName
0x0000000145b9d560 0x0000000076e20970 kernel32.dll         GetUserDefaultUILanguage
0x0000000145b9d568 0x0000000076e5e2f0 kernel32.dll         GetUserGeoID
0x0000000145b9d570 0x0000000076dff3b0 kernel32.dll         GetVersion
0x0000000145b9d578 0x0000000076dfcb00 kernel32.dll         GetVersionExW
0x0000000145b9d580 0x0000000076e10960 kernel32.dll         GetVolumeInformationW
0x0000000145b9d588 0x0000000076dff710 kernel32.dll         GetVolumePathNameW
0x0000000145b9d590 0x0000000076e3c310 kernel32.dll         GetWindowsDirectoryA
0x0000000145b9d598 0x0000000076df7920 kernel32.dll         GetWindowsDirectoryW
0x0000000145b9d5a0 0x0000000076df77a0 kernel32.dll         GlobalAlloc
0x0000000145b9d5a8 0x0000000076df7820 kernel32.dll         GlobalFree
0x0000000145b9d5b0 0x0000000076e3ea30 kernel32.dll         GlobalLock
0x0000000145b9d5b8 0x0000000076df7f90 kernel32.dll         GlobalMemoryStatusEx
0x0000000145b9d5c0 0x0000000076e3e6d0 kernel32.dll         GlobalSize
0x0000000145b9d5c8 0x0000000076e3e840 kernel32.dll         GlobalUnlock
0x0000000145b9d5d0 0x0000000076f37a30 kernel32.dll         HeapAlloc
0x0000000145b9d5d8 0x0000000076e3c300 kernel32.dll         HeapCompact
0x0000000145b9d5e0 0x0000000076e062c0 kernel32.dll         HeapCreate
0x0000000145b9d5e8 0x0000000076e00670 kernel32.dll         HeapDestroy
0x0000000145b9d5f0 0x0000000076e117c0 kernel32.dll         HeapFree
0x0000000145b9d5f8 0x0000000076df18f0 kernel32.dll         HeapLock
0x0000000145b9d600 0x0000000076f300b0 kernel32.dll         HeapReAlloc
0x0000000145b9d608 0x0000000076e0b610 kernel32.dll         HeapSetInformation
0x0000000145b9d610 0x0000000076f4d4f0 kernel32.dll         HeapSize
0x0000000145b9d618 0x0000000076df18d0 kernel32.dll         HeapUnlock
0x0000000145b9d620 0x0000000076e002c0 kernel32.dll         HeapValidate
0x0000000145b9d628 0x0000000076df18b0 kernel32.dll         HeapWalk
0x0000000145b9d630 0x0000000076e3b500 kernel32.dll         InitOnceBeginInitialize
0x0000000145b9d638 0x0000000076e3b4d0 kernel32.dll         InitOnceComplete
0x0000000145b9d640 0x0000000076df5d60 kernel32.dll         InitOnceExecuteOnce
0x0000000145b9d648 0x0000000076f605b0 ntdll.dll            RtlRunOnceInitialize
0x0000000145b9d650 0x0000000076f3d560 ntdll.dll            RtlInitializeCriticalSection
0x0000000145b9d658 0x0000000076e056c0 kernel32.dll         InitializeCriticalSectionAndSpinCount
0x0000000145b9d660 0x0000000076e06b90 kernel32.dll         InitializeCriticalSectionEx
0x0000000145b9d668 0x000007fefcd94310 KERNELBASE.dll       InitializeProcThreadAttributeList
0x0000000145b9d670 0x0000000076f5f9b0 ntdll.dll            RtlInitializeSListHead
0x0000000145b9d678 0x0000000076f605b0 ntdll.dll            RtlRunOnceInitialize
0x0000000145b9d680 0x0000000076f64f80 ntdll.dll            RtlInterlockedFlushSList
0x0000000145b9d688 0x0000000076f7b290 ntdll.dll            RtlInterlockedPopEntrySList
0x0000000145b9d690 0x0000000076f649f0 ntdll.dll            RtlInterlockedPushEntrySList
0x0000000145b9d698 0x0000000076e06b60 kernel32.dll         IsDBCSLeadByte
0x0000000145b9d6a0 0x0000000076df7900 kernel32.dll         IsDebuggerPresent
0x0000000145b9d6a8 0x0000000076e3c2a0 kernel32.dll         IsProcessInJob
0x0000000145b9d6b0 0x0000000076e3cf90 kernel32.dll         IsProcessorFeaturePresent
0x0000000145b9d6b8 0x0000000076e08270 kernel32.dll         IsValidCodePage
0x0000000145b9d6c0 0x0000000076e082a0 kernel32.dll         IsValidLocale
0x0000000145b9d6c8 0x0000000076df8840 kernel32.dll         IsWow64Process
0x0000000145b9d6d0 0x0000000076e44370 kernel32.dll         K32EnumProcessModules
0x0000000145b9d6d8 0x0000000076e695e0 kernel32.dll         K32GetModuleInformation
0x0000000145b9d6e0 0x0000000076df3a80 kernel32.dll         K32GetProcessMemoryInfo
0x0000000145b9d6e8 0x0000000076e2fc20 kernel32.dll         K32QueryWorkingSetEx
0x0000000145b9d6f0 0x0000000076df8680 kernel32.dll         LCIDToLocaleName
0x0000000145b9d6f8 0x0000000076e0f5f0 kernel32.dll         LCMapStringW
0x0000000145b9d700 0x0000000076f2c0b0 kernel32.dll         LeaveCriticalSection
0x0000000145b9d708 0x0000000076e06250 kernel32.dll         LoadLibraryA
0x0000000145b9d710 0x0000000076dfd5a0 kernel32.dll         LoadLibraryExA
0x0000000145b9d718 0x0000000076e05820 kernel32.dll         LoadLibraryExW
0x0000000145b9d720 0x0000000076e06160 kernel32.dll         LoadLibraryW
0x0000000145b9d728 0x0000000076e08ab0 kernel32.dll         LoadResource
0x0000000145b9d730 0x0000000076e039a0 kernel32.dll         LocalAlloc
0x0000000145b9d738 0x0000000076e03980 kernel32.dll         LocalFree
0x0000000145b9d740 0x0000000076df4f90 kernel32.dll         LocaleNameToLCID
0x0000000145b9d748 0x0000000076e3c230 kernel32.dll         LockFile
0x0000000145b9d750 0x0000000076e3c200 kernel32.dll         LockFileEx
0x0000000145b9d758 0x0000000076df7d90 kernel32.dll         LockResource
0x0000000145b9d760 0x0000000076dfd580 kernel32.dll         MapViewOfFile
0x0000000145b9d768 0x0000000076df2b50 kernel32.dll         MoveFileExW
0x0000000145b9d770 0x0000000076e7f6b0 kernel32.dll         MoveFileW
0x0000000145b9d778 0x0000000076e04d30 kernel32.dll         MultiByteToWideChar
0x0000000145b9d780 0x0000000076e11db0 kernel32.dll         OpenFileMappingW
0x0000000145b9d788 0x0000000076e0bc40 kernel32.dll         OpenProcess
0x0000000145b9d790 0x0000000076e0b6d0 kernel32.dll         OpenThread
0x0000000145b9d798 0x0000000076df48c0 kernel32.dll         OutputDebugStringA
0x0000000145b9d7a0 0x0000000076dfac00 kernel32.dll         OutputDebugStringW
0x0000000145b9d7a8 0x0000000076df5d90 kernel32.dll         PeekNamedPipe
0x0000000145b9d7b0 0x0000000076df99a0 kernel32.dll         PostQueuedCompletionStatus
0x0000000145b9d7b8 0x0000000076e3d0d0 kernel32.dll         PowerClearRequest
0x0000000145b9d7c0 0x0000000076e6ffa0 kernel32.dll         PowerCreateRequest
0x0000000145b9d7c8 0x0000000076e3d080 kernel32.dll         PowerSetRequest
0x0000000145b9d7d0 0x0000000076df1910 kernel32.dll         Process32FirstW
0x0000000145b9d7d8 0x0000000076df1b20 kernel32.dll         Process32NextW
0x0000000145b9d7e0 0x0000000076dfcb40 kernel32.dll         ProcessIdToSessionId
0x0000000145b9d7e8 0x0000000076e39a70 kernel32.dll         PurgeComm
0x0000000145b9d7f0 0x0000000076f649e0 ntdll.dll            RtlQueryDepthSList
0x0000000145b9d7f8 0x0000000076df3ee0 kernel32.dll         QueryDosDeviceW
0x0000000145b9d800 0x0000000076e38a40 kernel32.dll         QueryInformationJobObject
0x0000000145b9d808 0x0000000076e056e0 kernel32.dll         QueryPerformanceCounter
0x0000000145b9d810 0x0000000076dfde20 kernel32.dll         QueryPerformanceFrequency
0x0000000145b9d818 0x0000000076e38560 kernel32.dll         QueryThreadCycleTime
0x0000000145b9d820 0x0000000076e4b480 kernel32.dll         QueryUnbiasedInterruptTime
0x0000000145b9d828 0x0000000076e00550 kernel32.dll         QueueUserWorkItem
0x0000000145b9d830 0x0000000076dfc100 kernel32.dll         RaiseException
0x0000000145b9d838 0x0000000076e4b260 kernel32.dll         RaiseFailFastException
0x0000000145b9d840 0x0000000076e3f730 kernel32.dll         ReOpenFile
0x0000000145b9d848 0x0000000076e453c0 kernel32.dll         ReadConsoleInputW
0x0000000145b9d850 0x0000000076e5a740 kernel32.dll         ReadConsoleW
0x0000000145b9d858 0x0000000076df2a70 kernel32.dll         ReadDirectoryChangesW
0x0000000145b9d860 0x0000000076e006e0 kernel32.dll         ReadFile
0x0000000145b9d868 0x0000000076e3c120 kernel32.dll         ReadProcessMemory
0x0000000145b9d870 0x0000000076dfeb30 kernel32.dll         RegisterWaitForSingleObject
0x0000000145b9d878 0x0000000076e11300 kernel32.dll         ReleaseMutex
0x0000000145b9d880 0x0000000076f2b8e0 ntdll.dll            RtlReleaseSRWLockExclusive
0x0000000145b9d888 0x0000000076f4b360 ntdll.dll            RtlReleaseSRWLockShared
0x0000000145b9d890 0x0000000076e08950 kernel32.dll         ReleaseSemaphore
0x0000000145b9d898 0x0000000076e3c100 kernel32.dll         RemoveDirectoryW
0x0000000145b9d8a0 0x0000000076e842c0 kernel32.dll         ReplaceFileW
0x0000000145b9d8a8 0x0000000076dfcb90 kernel32.dll         ResetEvent
0x0000000145b9d8b0 0x0000000076e3ba60 kernel32.dll         ResolveLocaleName
0x0000000145b9d8b8 0x0000000076e00580 kernel32.dll         ResumeThread
0x0000000145b9d8c0 0x0000000076e3b9f0 kernel32.dll         RtlAddFunctionTable
0x0000000145b9d8c8 0x0000000076e3ba50 kernel32.dll         RtlCaptureContext
0x0000000145b9d8d0 0x0000000076e3ba40 kernel32.dll         RtlCaptureStackBackTrace
0x0000000145b9d8d8 0x0000000076e3b9e0 kernel32.dll         RtlDeleteFunctionTable
0x0000000145b9d8e0 0x0000000076e3b970 kernel32.dll         RtlLookupFunctionEntry
0x0000000145b9d8e8 0x0000000076e20900 kernel32.dll         RtlPcToFileHeader
0x0000000145b9d8f0 0x0000000076e3ba00 kernel32.dll         RtlUnwind
0x0000000145b9d8f8 0x0000000076e20910 kernel32.dll         RtlUnwindEx
0x0000000145b9d900 0x0000000076e3b910 kernel32.dll         RtlVirtualUnwind
0x0000000145b9d908 0x0000000076e08fe0 kernel32.dll         SearchPathW
0x0000000145b9d910 0x0000000076e39980 kernel32.dll         SetCommMask
0x0000000145b9d918 0x0000000076e4f390 kernel32.dll         SetCommState
0x0000000145b9d920 0x0000000076e39880 kernel32.dll         SetCommTimeouts
0x0000000145b9d928 0x0000000076e060e0 kernel32.dll         SetConsoleCtrlHandler
0x0000000145b9d930 0x0000000076e30c90 kernel32.dll         SetConsoleCursorInfo
0x0000000145b9d938 0x0000000076dfc280 kernel32.dll         SetConsoleCursorPosition
0x0000000145b9d940 0x0000000076e08a10 kernel32.dll         SetConsoleMode
0x0000000145b9d948 0x0000000076e30ad0 kernel32.dll         SetConsoleTextAttribute
0x0000000145b9d950 0x0000000076e458f0 kernel32.dll         SetConsoleTitleW
0x0000000145b9d958 0x0000000076e0bc20 kernel32.dll         SetCurrentDirectoryW
0x0000000145b9d960 0x0000000076e3c0d0 kernel32.dll         SetEndOfFile
0x0000000145b9d968 0x0000000076e060c0 kernel32.dll         SetEnvironmentVariableW
0x0000000145b9d970 0x0000000076e0af30 kernel32.dll         SetErrorMode
0x0000000145b9d978 0x0000000076e030e0 kernel32.dll         SetEvent
0x0000000145b9d980 0x0000000076e02980 kernel32.dll         SetFileAttributesW
0x0000000145b9d988 0x0000000076e40820 kernel32.dll         SetFileCompletionNotificationModes
0x0000000145b9d990 0x0000000076e00330 kernel32.dll         SetFilePointer
0x0000000145b9d998 0x0000000076dfa3a0 kernel32.dll         SetFilePointerEx
0x0000000145b9d9a0 0x0000000076e02a60 kernel32.dll         SetFileTime
0x0000000145b9d9a8 0x0000000076df54d0 kernel32.dll         SetHandleInformation
0x0000000145b9d9b0 0x0000000076e4bd70 kernel32.dll         SetInformationJobObject
0x0000000145b9d9b8 0x0000000076e11540 kernel32.dll         SetLastError
0x0000000145b9d9c0 0x0000000076e3c060 kernel32.dll         SetNamedPipeHandleState
0x0000000145b9d9c8 0x0000000076e3c050 kernel32.dll         SetPriorityClass
0x0000000145b9d9d0 0x0000000076e0a720 kernel32.dll         SetProcessShutdownParameters
0x0000000145b9d9d8 0x0000000076e3c040 kernel32.dll         SetStdHandle
0x0000000145b9d9e0 0x0000000076df4df0 kernel32.dll         SetThreadAffinityMask
0x0000000145b9d9e8 0x0000000076e0cb00 kernel32.dll         SetThreadPriority
0x0000000145b9d9f0 0x0000000076e3c020 kernel32.dll         SetThreadPriorityBoost
0x0000000145b9d9f8 0x0000000076f1b890 ntdll.dll            TpSetPoolMaxThreads
0x0000000145b9da00 0x0000000076e3bdd0 kernel32.dll         SetThreadpoolThreadMinimum
0x0000000145b9da08 0x0000000076e08d60 kernel32.dll         SetUnhandledExceptionFilter
0x0000000145b9da10 0x0000000076e62d60 kernel32.dll         SignalObjectAndWait
0x0000000145b9da18 0x0000000076e08ad0 kernel32.dll         SizeofResource
0x0000000145b9da20 0x0000000076e112e0 kernel32.dll         Sleep
0x0000000145b9da28 0x0000000076e3b590 kernel32.dll         SleepConditionVariableCS
0x0000000145b9da30 0x0000000076e3b540 kernel32.dll         SleepConditionVariableSRW
0x0000000145b9da38 0x0000000076e11320 kernel32.dll         SleepEx
0x0000000145b9da40 0x0000000076f1ca20 ntdll.dll            TpPostWork
0x0000000145b9da48 0x0000000076df2a50 kernel32.dll         SuspendThread
0x0000000145b9da50 0x0000000076dfab60 kernel32.dll         SwitchToThread
0x0000000145b9da58 0x0000000076e11cb0 kernel32.dll         SystemTimeToFileTime
0x0000000145b9da60 0x0000000076e3c010 kernel32.dll         SystemTimeToTzSpecificLocalTime
0x0000000145b9da68 0x0000000076df5c60 kernel32.dll         TerminateJobObject
0x0000000145b9da70 0x0000000076e3c000 kernel32.dll         TerminateProcess
0x0000000145b9da78 0x0000000076e00460 kernel32.dll         TerminateThread
0x0000000145b9da80 0x0000000076e062e0 kernel32.dll         TlsAlloc
0x0000000145b9da88 0x0000000076e00770 kernel32.dll         TlsFree
0x0000000145b9da90 0x0000000076e11340 kernel32.dll         TlsGetValue
0x0000000145b9da98 0x0000000076e04eb0 kernel32.dll         TlsSetValue
0x0000000145b9daa0 0x0000000076e3bfc0 kernel32.dll         TransactNamedPipe
0x0000000145b9daa8 0x0000000076f65020 ntdll.dll            RtlTryAcquireSRWLockExclusive
0x0000000145b9dab0 0x0000000076f21200 ntdll.dll            RtlTryEnterCriticalSection
0x0000000145b9dab8 0x0000000076e3bfb0 kernel32.dll         TzSpecificLocalTimeToSystemTime
0x0000000145b9dac0 0x0000000076e8b990 kernel32.dll         UnhandledExceptionFilter
0x0000000145b9dac8 0x0000000076e3bf90 kernel32.dll         UnlockFile
0x0000000145b9dad0 0x0000000076e3bf70 kernel32.dll         UnlockFileEx
0x0000000145b9dad8 0x0000000076e11cd0 kernel32.dll         UnmapViewOfFile
0x0000000145b9dae0 0x0000000076df7ec0 kernel32.dll         UnregisterWait
0x0000000145b9dae8 0x0000000076df3c10 kernel32.dll         UnregisterWaitEx
0x0000000145b9daf0 0x000007fefcd94390 KERNELBASE.dll       UpdateProcThreadAttribute
0x0000000145b9daf8 0x0000000076f63420 ntdll.dll            VerSetConditionMask
0x0000000145b9db00 0x0000000076dfa7f0 kernel32.dll         VerifyVersionInfoW
0x0000000145b9db08 0x0000000076e05980 kernel32.dll         VirtualAlloc
0x0000000145b9db10 0x0000000076e3bf30 kernel32.dll         VirtualAllocEx
0x0000000145b9db18 0x0000000076e00440 kernel32.dll         VirtualFree
0x0000000145b9db20 0x0000000076e3bef0 kernel32.dll         VirtualFreeEx
0x0000000145b9db28 0x0000000076df29e0 kernel32.dll         VirtualProtect
0x0000000145b9db30 0x0000000076e3bed0 kernel32.dll         VirtualProtectEx
0x0000000145b9db38 0x0000000076e0aeb0 kernel32.dll         VirtualQuery
0x0000000145b9db40 0x0000000076e3bec0 kernel32.dll         VirtualQueryEx
0x0000000145b9db48 0x0000000076e39670 kernel32.dll         WaitCommEvent
0x0000000145b9db50 0x0000000076e00350 kernel32.dll         WaitForMultipleObjects
0x0000000145b9db58 0x0000000076e11290 kernel32.dll         WaitForSingleObject
0x0000000145b9db60 0x0000000076e11740 kernel32.dll         WaitForSingleObjectEx
0x0000000145b9db68 0x0000000076fdada0 ntdll.dll            TpWaitForWork
0x0000000145b9db70 0x0000000076e3beb0 kernel32.dll         WaitNamedPipeW
0x0000000145b9db78 0x0000000076f62830 ntdll.dll            RtlWakeAllConditionVariable
0x0000000145b9db80 0x0000000076fc6120 ntdll.dll            RtlWakeConditionVariable
0x0000000145b9db88 0x0000000076e11d40 kernel32.dll         WideCharToMultiByte
0x0000000145b9db90 0x0000000076e3b300 kernel32.dll         Wow64GetThreadContext
0x0000000145b9db98 0x0000000076e45320 kernel32.dll         WriteConsoleInputW
0x0000000145b9dba0 0x0000000076e02f20 kernel32.dll         WriteConsoleW
0x0000000145b9dba8 0x0000000076e11cf0 kernel32.dll         WriteFile
0x0000000145b9dbb0 0x0000000076e3be30 kernel32.dll         WriteProcessMemory
0x0000000145b9dbb8 0x0000000076df3a20 kernel32.dll         lstrcmpiA
0x0000000145b9dbc0 0x0000000076e00b10 kernel32.dll         lstrcmpiW
0x0000000145b9dbc8 0x0000000076e030a0 kernel32.dll         lstrlenW
0x0000000145b9dbd8 0x000007fefa8d41e0 dwmapi.dll           DwmDefWindowProc
0x0000000145b9dbe0 0x000007fefa8d3430 dwmapi.dll           DwmExtendFrameIntoClientArea
0x0000000145b9dbe8 0x000007fefa8d6dd4 dwmapi.dll           DwmGetColorizationColor
0x0000000145b9dbf0 0x000007fefa8d186c dwmapi.dll           DwmGetCompositionTimingInfo
0x0000000145b9dbf8 0x000007fefa8d10ac dwmapi.dll           DwmGetWindowAttribute
0x0000000145b9dc00 0x000007fefa8d1010 dwmapi.dll           DwmIsCompositionEnabled
0x0000000145b9dc08 0x000007fefa8d1248 dwmapi.dll           DwmSetWindowAttribute
0x0000000145b9dc18 0x000007fefce1ccf0 CRYPT32.dll          CertAddCertificateContextToStore
0x0000000145b9dc20 0x000007fefcdf8f74 CRYPT32.dll          CertAddEncodedCertificateToStore
0x0000000145b9dc28 0x000007fefcdf9290 CRYPT32.dll          CertCloseStore
0x0000000145b9dc30 0x000007fefcdfd15c CRYPT32.dll          CertCompareCertificateName
0x0000000145b9dc38 0x000007fefce0be24 CRYPT32.dll          CertCreateCertificateChainEngine
0x0000000145b9dc40 0x000007fefcdfe8cc CRYPT32.dll          CertDuplicateCertificateContext
0x0000000145b9dc48 0x000007fefce4b504 CRYPT32.dll          CertFindChainInStore
0x0000000145b9dc50 0x000007fefcdfcc40 CRYPT32.dll          CertFindExtension
0x0000000145b9dc58 0x000007fefcdfe794 CRYPT32.dll          CertFreeCertificateChain
0x0000000145b9dc60 0x000007fefce26234 CRYPT32.dll          CertFreeCertificateChainEngine
0x0000000145b9dc68 0x000007fefcdf6d68 CRYPT32.dll          CertFreeCertificateContext
0x0000000145b9dc70 0x000007fefce00bc8 CRYPT32.dll          CertGetCertificateChain
0x0000000145b9dc78 0x000007fefcdfd140 CRYPT32.dll          CertGetCertificateContextProperty
0x0000000145b9dc80 0x000007fefce46280 CRYPT32.dll          CertGetIntendedKeyUsage
0x0000000145b9dc88 0x000007fefce4078c CRYPT32.dll          CertGetIssuerCertificateFromStore
0x0000000145b9dc90 0x000007fefcdf9de0 CRYPT32.dll          CertOpenStore
0x0000000145b9dc98 0x000007fefce20924 CRYPT32.dll          CertOpenSystemStoreW
0x0000000145b9dca0 0x000007fefce1bd30 CRYPT32.dll          CertSetCertificateContextProperty
0x0000000145b9dca8 0x000007fefce0656c CRYPT32.dll          CertVerifyCertificateChainPolicy
0x0000000145b9dcb0 0x000007fefcdfeb20 CRYPT32.dll          CertVerifyTimeValidity
0x0000000145b9dcb8 0x000007fefce43754 CRYPT32.dll          CryptAcquireCertificatePrivateKey
0x0000000145b9dcc0 0x000007fefcdf715c CRYPT32.dll          CryptDecodeObjectEx
0x0000000145b9dcc8 0x000007fefcdf2460 CRYPT32.dll          CryptInstallOIDFunctionAddress
0x0000000145b9dcd0 0x000007fefce19640 CRYPT32.dll          CryptProtectData
0x0000000145b9dcd8 0x000007fefce19120 CRYPT32.dll          CryptUnprotectData
0x0000000145b9dce0 0x000007fefce01f58 CRYPT32.dll          CryptVerifyCertificateSignatureEx
0x0000000145b9dcf0 0x000007fef979f868 IPHLPAPI.DLL         CancelIPChangeNotify
0x0000000145b9dcf8 0x000007fef9791480 IPHLPAPI.DLL         ConvertInterfaceIndexToLuid
0x0000000145b9dd00 0x000007fef9791c90 IPHLPAPI.DLL         ConvertInterfaceLuidToNameW
0x0000000145b9dd08 0x000007fef9792ab4 IPHLPAPI.DLL         GetAdaptersAddresses
0x0000000145b9dd10 0x000007fef979f810 IPHLPAPI.DLL         NotifyAddrChange
0x0000000145b9dd20 0x000007fef265dc88 dxgi.dll             CreateDXGIFactory
0x0000000145b9dd28 0x000007fef265de10 dxgi.dll             CreateDXGIFactory1
0x0000000145b9dd38 0x000007fef54c2348 OLEACC.dll           AccessibleChildren
0x0000000145b9dd40 0x000007fef54b25b0 OLEACC.dll           AccessibleObjectFromWindow
0x0000000145b9dd48 0x000007fef54b4b34 OLEACC.dll           CreateStdAccessibleObject
0x0000000145b9dd50 0x000007fef54b5100 OLEACC.dll           LresultFromObject
0x0000000145b9dd58 0x000007fef54c222c OLEACC.dll           WindowFromAccessibleObject
0x0000000145b9dd68 0x000007fefad08eac UxTheme.dll          CloseThemeData
0x0000000145b9dd70 0x000007fefad01ed0 UxTheme.dll          DrawThemeBackground
0x0000000145b9dd78 0x000007fefad1e120 UxTheme.dll          DrawThemeBackgroundEx
0x0000000145b9dd80 0x000007fefad0350c UxTheme.dll          GetThemeBackgroundContentRect
0x0000000145b9dd88 0x000007fefad035e0 UxTheme.dll          GetThemePartSize
0x0000000145b9dd90 0x000007fefad0f9a0 UxTheme.dll          IsAppThemed
0x0000000145b9dd98 0x000007fefad09d70 UxTheme.dll          OpenThemeData
0x0000000145b9dda8 0x000007fefa941370 HID.DLL              HidD_FreePreparsedData
0x0000000145b9ddb0 0x000007fefa941454 HID.DLL              HidD_GetAttributes
0x0000000145b9ddb8 0x000007fefa9414dc HID.DLL              HidD_GetPreparsedData
0x0000000145b9ddc0 0x000007fefa9423d8 HID.DLL              HidD_GetProductString
0x0000000145b9ddc8 0x000007fefa942358 HID.DLL              HidD_GetSerialNumberString
0x0000000145b9ddd0 0x000007fefa94188c HID.DLL              HidP_GetButtonCaps
0x0000000145b9ddd8 0x000007fefa9415f8 HID.DLL              HidP_GetCaps
0x0000000145b9dde0 0x000007fefa941ac0 HID.DLL              HidP_GetValueCaps
0x0000000145b9ddf0 0x000007fefb7cd4d8 dbghelp.dll          StackWalk64
0x0000000145b9ddf8 0x000007fefb7b4a40 dbghelp.dll          SymCleanup
0x0000000145b9de00 0x000007fefb7b9258 dbghelp.dll          SymFromAddr
0x0000000145b9de08 0x000007fefb7b7c8c dbghelp.dll          SymFunctionTableAccess64
0x0000000145b9de10 0x000007fefb7b6f84 dbghelp.dll          SymGetLineFromAddr64
0x0000000145b9de18 0x000007fefb7b8350 dbghelp.dll          SymGetModuleBase64
0x0000000145b9de20 0x000007fefb7b86c4 dbghelp.dll          SymGetSearchPathW
0x0000000145b9de28 0x000007fefb7b47ac dbghelp.dll          SymInitialize
0x0000000145b9de30 0x000007fefb7b51f0 dbghelp.dll          SymSetOptions
0x0000000145b9de38 0x000007fefb7b876c dbghelp.dll          SymSetSearchPathW
0x0000000145b9de40 0x000007fefb7bad70 dbghelp.dll          UnDecorateSymbolName
0x0000000145b9de50 0x000007fefb7915fc VERSION.dll          GetFileVersionInfoSizeW
0x0000000145b9de58 0x000007fefb791614 VERSION.dll          GetFileVersionInfoW
